id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
"7335400215","20150505T000000",95000,1,0.75,760,5746,"1",0,0,4,5,760,0,1915,0,"98002",47.3046,-122.215,970,6696
"3352400661","20141110T000000",135900,2,1,760,3800,"1",0,0,3,6,760,0,1950,0,"98178",47.5019,-122.269,1220,7410
"3332000195","20140924T000000",167500,3,1,760,3090,"1",0,0,2,5,760,0,1903,0,"98118",47.5513,-122.275,1020,5356
"7606200275","20141230T000000",190000,3,1.5,760,40039,"1",0,0,3,6,760,0,1906,0,"98065",47.5295,-121.829,980,6000
"3751600030","20140717T000000",100000,2,1,770,17334,"1",0,0,3,7,770,0,1978,0,"98001",47.2997,-122.269,1480,17334
"8651402910","20140806T000000",176000,2,1,770,5200,"1",0,0,5,6,770,0,1969,0,"98042",47.3627,-122.087,1150,5330
"4303200184","20141010T000000",230000,2,1,770,6450,"1",0,0,4,6,770,0,1948,0,"98106",47.531,-122.358,780,6063
"7304301045","20150203T000000",257000,2,1,770,11084,"1",0,0,4,6,770,0,1947,0,"98155",47.7482,-122.321,1010,11084
"3995700325","20140604T000000",275000,2,1,770,8149,"1",0,0,5,6,770,0,1948,0,"98155",47.7406,-122.302,770,8150
"7904700146","20140724T000000",290000,2,1.5,770,850,"2",0,0,3,7,770,0,2006,0,"98116",47.5644,-122.388,1350,915
"7454001090","20150309T000000",307000,3,1,770,6552,"1",0,0,3,6,670,100,1942,0,"98146",47.5133,-122.372,920,7200
"3997500130","20150224T000000",310000,2,1,770,8149,"1",0,0,4,6,770,0,1948,0,"98155",47.7439,-122.301,820,8149
"3095000040","20141016T000000",315000,1,0.75,770,4600,"1",0,0,4,6,770,0,1910,0,"98126",47.5565,-122.377,1550,4600
"1588600040","20150206T000000",365000,2,1,770,5680,"1",0,0,4,6,770,0,1929,0,"98117",47.6951,-122.366,1170,5514
"9390700095","20140808T000000",407500,2,1,770,2971,"1",0,2,3,7,770,0,1923,0,"98102",47.6358,-122.322,1440,4000
"0040000362","20140506T000000",78000,2,1,780,16344,"1",0,0,1,5,780,0,1942,0,"98168",47.4739,-122.28,1700,10387
"2734100835","20150303T000000",90000,1,1,780,4000,"1",0,0,3,5,780,0,1905,0,"98108",47.5424,-122.321,1150,4000
"7973202712","20150324T000000",130000,2,1,780,5300,"1",0,0,3,6,780,0,1941,0,"98146",47.513,-122.354,780,5300
"0795002450","20150430T000000",270950,2,1,780,6250,"1",0,0,3,6,780,0,1942,0,"98168",47.5099,-122.33,1280,7100
"1566100130","20140820T000000",319000,2,1,780,8271,"1",0,0,4,6,780,0,1924,0,"98115",47.7,-122.3,2220,8271
"2624049073","20140729T000000",360000,2,1,780,4200,"1",0,0,3,6,780,0,1920,0,"98118",47.5381,-122.267,1620,6000
"0567000382","20141110T000000",370000,2,1,780,1133,"2",0,0,3,7,780,0,2009,0,"98144",47.5924,-122.295,1130,1270
"0952003340","20140709T000000",380000,2,1,780,3910,"1",0,0,3,6,780,0,1918,0,"98126",47.566,-122.38,1500,5060
"8151600101","20150116T000000",115000,2,1,790,7252,"1",0,0,3,5,790,0,1930,0,"98146",47.5048,-122.365,1260,11470
"5016003230","20150218T000000",169317,2,1,790,4000,"1",0,2,3,7,790,0,1908,0,"98112",47.6248,-122.301,1700,4200
"1446403850","20150114T000000",212000,2,1,790,7153,"1",0,0,4,6,790,0,1944,0,"98168",47.4869,-122.324,810,7128
"0312000265","20150504T000000",375000,2,1,790,5120,"1",0,0,3,6,790,0,1950,0,"98136",47.557,-122.395,1250,5120
"2771101251","20150326T000000",395000,1,1,790,3000,"1",0,0,3,6,790,0,1953,0,"98199",47.6544,-122.386,1110,4100
"6392000570","20141112T000000",399000,2,1,790,4000,"1",0,0,3,6,790,0,1948,0,"98115",47.6844,-122.289,990,5000
"9232900165","20150123T000000",418500,2,1,790,5800,"1",0,0,3,6,790,0,1943,0,"98117",47.6973,-122.36,1460,5800
"0985001275","20140620T000000",250000,1,1,800,16306,"1",0,0,2,6,680,120,1931,0,"98168",47.4916,-122.308,1270,8666
"4337000335","20141122T000000",268750,4,1,800,8775,"1",0,0,3,6,800,0,1943,0,"98166",47.48,-122.336,1310,8775
"4340610080","20140804T000000",269500,2,1,800,1200,"2",0,0,3,7,800,0,1999,0,"98103",47.6969,-122.347,806,1200
"1453600182","20140528T000000",285000,2,1,800,6240,"1",0,0,3,6,800,0,1954,0,"98125",47.7257,-122.296,1530,8000
"7282300095","20140709T000000",295000,2,1,800,6500,"1",0,0,4,6,800,0,1953,0,"98133",47.7621,-122.358,1220,7000
"5414100040","20140915T000000",299950,2,1,800,3000,"1",0,0,3,6,800,0,1904,0,"98118",47.5602,-122.292,1640,3400
"3226049134","20140902T000000",330000,2,1,800,4533,"1",0,0,3,6,600,200,1929,0,"98115",47.6979,-122.325,1720,6800
"9268200641","20140820T000000",350000,2,1,800,5040,"1",0,0,3,6,800,0,1960,0,"98117",47.6953,-122.362,1020,5040
"5100400315","20140523T000000",379000,2,1,800,6380,"1",0,2,3,7,800,0,1940,0,"98115",47.691,-122.309,920,5940
"5705500075","20150326T000000",388000,2,1.75,800,4800,"1",0,0,4,6,800,0,1922,0,"98136",47.5559,-122.396,1090,5000
"8024200350","20150304T000000",410000,2,1,800,4342,"1",0,0,3,6,670,130,1927,0,"98115",47.6997,-122.316,1210,4343
"2856100360","20150409T000000",465000,3,1,800,3060,"1.5",0,0,4,6,800,0,1903,0,"98117",47.6769,-122.389,1180,3060
"7625702616","20141121T000000",219000,2,2.5,809,940,"2",0,0,3,7,809,0,2003,0,"98136",47.5499,-122.384,1260,4240
"2970800130","20141009T000000",215000,3,1,810,5240,"1",0,0,3,6,810,0,1942,0,"98166",47.4734,-122.35,1700,5245
"7224000950","20141103T000000",238950,2,1,810,4838,"1",0,0,3,5,810,0,1938,0,"98055",47.4909,-122.203,890,4838
"2848700585","20150424T000000",255000,1,1,810,5000,"1",0,1,3,7,590,220,1936,0,"98106",47.5696,-122.36,1920,5000
"0723049596","20140509T000000",255000,2,1,810,7980,"1",0,0,1,6,810,0,1928,0,"98146",47.489,-122.337,1440,7980
"2492201005","20140708T000000",325000,2,1,810,4080,"1",0,0,4,6,810,0,1941,0,"98126",47.5337,-122.379,1400,4080
"1982201255","20141114T000000",357950,2,1,810,3880,"1",0,0,3,7,810,0,1952,0,"98107",47.6631,-122.365,900,4365
"5411800250","20140724T000000",367000,3,1,810,7000,"1",0,0,3,7,810,0,1968,0,"98052",47.6591,-122.134,1820,7589
"5249803745","20140529T000000",367500,2,1,810,4800,"1",0,0,3,6,810,0,1919,0,"98118",47.5614,-122.27,1040,4800
"5101400934","20150424T000000",450000,2,1,810,4368,"1",0,0,3,6,810,0,1958,0,"98115",47.6915,-122.312,1890,5253
"0123039604","20140701T000000",102500,2,1,820,4320,"1",0,0,3,5,820,0,1937,0,"98106",47.514,-122.359,780,7424
"0523049195","20140522T000000",150000,2,1,820,10270,"1",0,0,3,7,820,0,1954,0,"98168",47.5119,-122.329,1670,10086
"8651441520","20150302T000000",220000,3,1,820,5200,"1",0,0,4,6,820,0,1977,0,"98042",47.363,-122.094,1120,5200
"7221400285","20150209T000000",265000,2,1,820,8423,"1",0,2,3,6,820,0,1957,0,"98055",47.4741,-122.2,1960,9140
"3013300510","20150506T000000",389950,2,1,820,4234,"1",0,1,3,6,820,0,1951,0,"98136",47.5294,-122.386,1550,4236
"6865200831","20140507T000000",475000,2,1,820,2723,"1",0,0,3,7,820,0,1921,0,"98103",47.6623,-122.339,1370,3850
"6821600065","20141030T000000",478000,2,1,820,6000,"1",0,0,3,7,820,0,1939,0,"98199",47.6494,-122.395,1630,6000
"5016001260","20150413T000000",480000,2,1,820,4200,"1",0,0,3,7,820,0,1980,0,"98112",47.6249,-122.298,1290,4000
"2726049071","20150408T000000",489950,2,1,820,4206,"1",0,0,3,5,820,0,1949,0,"98125",47.7076,-122.284,1810,7200
"1483300430","20141125T000000",554000,2,1,820,3700,"1",0,0,5,7,820,0,1968,0,"98040",47.588,-122.251,1750,9000
"1278000210","20150311T000000",110000,2,1,828,4524,"1",0,0,3,6,828,0,1968,2007,"98001",47.2655,-122.244,828,5402
"2586800140","20141118T000000",135000,2,1,830,7609,"1",0,0,3,6,830,0,1943,0,"98146",47.5057,-122.348,1170,7609
"6661200050","20140528T000000",175000,2,1,830,2699,"1",0,0,3,7,830,0,1996,0,"98038",47.3839,-122.038,1030,3574
"8150100045","20141001T000000",210000,2,1,830,6000,"1",0,0,3,6,830,0,1940,0,"98126",47.5308,-122.376,830,4960
"0396100110","20140516T000000",282613,2,1,830,6017,"1",0,0,4,6,830,0,1954,0,"98133",47.7466,-122.334,1340,6040
"5393600507","20140624T000000",329445,2,1.5,830,1119,"2",0,0,3,7,830,0,2005,0,"98144",47.5828,-122.314,1480,3622
"1782000180","20141023T000000",350000,2,1,830,5100,"1",0,0,4,7,830,0,1942,0,"98126",47.5259,-122.379,1220,5100
"1788800630","20141029T000000",96500,3,1,840,12091,"1",0,0,3,6,840,0,1959,0,"98023",47.3281,-122.343,840,9324
"1788800610","20140902T000000",105000,3,1,840,8400,"1",0,0,3,6,840,0,1959,0,"98023",47.3277,-122.343,840,9450
"0792000006","20140709T000000",187000,2,1,840,11600,"1",0,0,3,6,840,0,1952,0,"98168",47.492,-122.302,1610,9120
"7299500200","20140815T000000",190000,2,1,840,12252,"1",0,0,3,6,840,0,1994,0,"98010",47.3069,-122.013,1010,11876
"8651400730","20150428T000000",191000,3,1,840,5525,"1",0,0,5,6,840,0,1969,0,"98042",47.3607,-122.085,920,5330
"1863900190","20141229T000000",202000,2,1,840,7200,"1",0,0,4,5,840,0,1907,0,"98032",47.3769,-122.237,1030,7200
"3598600049","20150424T000000",224000,1,0.75,840,7203,"1.5",0,0,3,6,840,0,1949,0,"98168",47.4756,-122.301,1560,8603
"7520000695","20150421T000000",251000,3,1,840,4495,"1",0,0,3,6,840,0,1921,0,"98146",47.496,-122.349,1260,7434
"1704900135","20141111T000000",315000,2,1,840,5087,"1",0,0,3,7,840,0,1925,0,"98118",47.5557,-122.278,1590,5087
"7519001990","20141027T000000",361500,2,1,840,3860,"1",0,0,4,6,840,0,1909,0,"98117",47.6842,-122.365,1390,3860
"1766600075","20140902T000000",389100,2,1,840,5400,"1",0,0,4,7,840,0,1948,0,"98118",47.5489,-122.271,1340,5400
"2487700065","20140505T000000",400000,2,1,840,5510,"1",0,0,3,7,840,0,1955,0,"98136",47.5247,-122.391,1630,5510
"2771601730","20140629T000000",530000,2,1,840,3400,"1",0,2,4,7,840,0,1924,0,"98119",47.6403,-122.372,2000,4000
"6150200180","20140721T000000",290000,2,1,850,6800,"1",0,0,3,7,850,0,1948,0,"98133",47.7282,-122.337,870,6800
"2695600375","20141110T000000",354000,2,1,850,5225,"1",0,0,3,7,850,0,1949,0,"98126",47.5311,-122.38,1230,5225
"9523103001","20141013T000000",389000,2,1,850,3276,"1",0,0,3,6,850,0,1910,0,"98103",47.6742,-122.35,1460,4100
"3333002450","20150122T000000",490000,1,1,850,8050,"1",0,0,2,6,850,0,1906,0,"98118",47.5427,-122.288,1590,5180
"8651401680","20150408T000000",198000,3,1,860,5185,"1",0,0,4,6,860,0,1968,0,"98042",47.3634,-122.086,1120,5494
"6146600595","20150410T000000",209950,2,1,860,5080,"1",0,0,3,7,860,0,1960,0,"98032",47.39,-122.236,1250,6477
"3542300060","20150311T000000",210000,3,1,860,11725,"1",0,0,4,6,860,0,1943,0,"98056",47.5093,-122.184,1300,9514
"5253300387","20150128T000000",215000,3,1,860,6635,"1",0,0,3,6,860,0,1952,0,"98133",47.7508,-122.339,1170,8000
"1723059050","20140611T000000",290300,2,1,860,3874,"1",0,0,4,6,860,0,1931,0,"98055",47.4836,-122.204,1400,5106
"3738900035","20140825T000000",298800,2,1,860,8189,"1",0,0,3,6,860,0,1948,0,"98155",47.735,-122.306,1180,8189
"9485700175","20140930T000000",310000,2,1,860,12160,"1",0,0,4,6,860,0,1921,0,"98106",47.5267,-122.361,1010,7611
"1498301048","20140508T000000",321950,2,1.25,860,1277,"2",0,0,3,7,860,0,2007,0,"98144",47.5842,-122.314,1280,1265
"5100402767","20141014T000000",397000,3,1,860,6380,"1.5",0,0,4,7,860,0,1927,0,"98115",47.6942,-122.315,1250,6380
"4443801160","20140610T000000",420000,2,1,860,3880,"1",0,0,4,6,860,0,1916,0,"98117",47.6862,-122.391,1230,4260
"2877102495","20150429T000000",445000,3,1.5,860,3200,"1",0,0,3,6,860,0,1929,0,"98117",47.6791,-122.362,1220,4300
"9136103136","20150313T000000",580000,2,1,860,4013,"1",0,0,3,7,860,0,1925,0,"98103",47.6652,-122.338,1490,4013
"0425000230","20141230T000000",150000,2,1,870,5700,"1",0,0,4,6,870,0,1957,0,"98056",47.498,-122.17,1020,5700
"3438503014","20141020T000000",230000,2,1,870,7020,"1",0,0,4,6,570,300,1942,0,"98106",47.5404,-122.352,1730,7020
"6415100331","20140921T000000",312500,2,1,870,7227,"1",0,0,3,7,870,0,1948,0,"98133",47.7288,-122.331,1250,7252
"6365900065","20140718T000000",334850,2,1,870,5635,"1",0,0,3,7,870,0,1948,0,"98116",47.5676,-122.398,1310,5750
"2768301214","20141211T000000",395000,2,1,870,3121,"1",0,0,4,7,870,0,1923,0,"98107",47.6659,-122.369,1570,1777
"7116000350","20140718T000000",128750,3,1,880,7004,"1",0,0,3,5,880,0,1950,0,"98002",47.3019,-122.216,880,7828
"1623049145","20140925T000000",210000,2,1,880,9750,"1",0,0,5,6,880,0,1938,0,"98168",47.4885,-122.298,1220,9406
"6929602390","20140826T000000",230000,3,1,880,7500,"1",0,0,3,7,880,0,1978,0,"98198",47.3837,-122.307,880,7500
"8068000585","20140827T000000",235000,2,1,880,5600,"1",0,0,5,7,880,0,1955,0,"98178",47.5071,-122.265,1240,7015
"6300000368","20150327T000000",248500,2,1.5,880,1498,"2",0,0,3,7,880,0,1999,0,"98133",47.7063,-122.342,880,5060
"4154302045","20150316T000000",376000,2,1,880,2400,"1",0,0,3,6,760,120,1918,0,"98118",47.5643,-122.275,1180,6300
"1454100480","20140819T000000",378500,2,1,880,6171,"1",0,0,4,7,880,0,1949,0,"98125",47.7262,-122.285,2260,12769
"3797000300","20140808T000000",405000,2,1,880,3000,"1",0,0,5,7,880,0,1927,0,"98103",47.6868,-122.349,1300,3000
"5683500085","20140926T000000",415000,2,1,880,4558,"1",0,0,3,7,880,0,1951,0,"98115",47.6803,-122.287,1370,5243
"5014000085","20140623T000000",425000,2,1,880,6413,"1",0,0,3,7,880,0,1950,0,"98116",47.573,-122.395,1360,6413
"1180002580","20150319T000000",180000,2,1,890,6000,"1",0,0,2,6,890,0,1919,0,"98178",47.4976,-122.225,1100,6000
"3734900110","20150204T000000",230000,2,0.75,890,19703,"1",0,0,3,6,890,0,1934,0,"98045",47.4922,-121.783,1270,9800
"5101400561","20141015T000000",250000,2,1,890,6380,"1",0,0,3,6,890,0,1951,0,"98115",47.691,-122.303,990,6380
"3624039073","20150319T000000",299950,2,1,890,5200,"1",0,0,4,6,890,0,1941,0,"98126",47.5311,-122.373,950,5200
"9232900075","20141021T000000",314963,2,1,890,6350,"1",0,0,3,6,890,0,1943,0,"98103",47.6975,-122.357,1490,6350
"2326079039","20150211T000000",362000,1,1,890,211576,"1.5",0,0,3,7,890,0,1996,0,"98019",47.7216,-121.883,1670,217364
"1862400292","20140723T000000",391000,2,1,890,5423,"1",0,0,3,6,890,0,1946,0,"98117",47.6966,-122.368,1690,5993
"7170200110","20150121T000000",455000,3,1.75,890,3800,"1.5",0,0,3,7,750,140,1926,0,"98115",47.6803,-122.291,1280,3800
"2919702655","20140606T000000",475000,2,1,890,4590,"1",0,0,3,7,890,0,1923,0,"98117",47.6901,-122.362,1310,4590
"4006000401","20140811T000000",140000,2,1,900,6400,"1",0,0,2,6,900,0,1940,0,"98118",47.5287,-122.281,1350,6405
"7883608693","20140627T000000",191000,2,1,900,3400,"1",0,0,5,6,900,0,1905,0,"98108",47.5269,-122.314,940,6000
"7849200635","20140630T000000",235000,2,1,900,28800,"1",0,0,1,6,900,0,1928,0,"98065",47.5245,-121.822,1360,7200
"3333002790","20150123T000000",243500,2,1,900,5016,"1",0,0,3,6,900,0,1948,0,"98118",47.542,-122.282,1420,5184
"0272000620","20141202T000000",290000,2,1,900,2728,"2",0,0,3,7,900,0,1998,0,"98144",47.5877,-122.298,900,2728
"1820069019","20140529T000000",302000,2,1,900,423838,"1",0,2,5,6,900,0,1925,0,"98022",47.228,-122.088,1810,94960
"7972601710","20150415T000000",320000,2,1,900,7620,"1",0,0,3,7,900,0,1971,0,"98106",47.5268,-122.343,1520,7620
"6675500133","20140822T000000",325000,2,1,900,8374,"1",0,0,3,7,900,0,1984,0,"98034",47.7282,-122.225,1580,8965
