Date,Province/State,Country,Continent,Lat,Long,Total_Confirmed,Total_Deaths,Total_Recovered,New_Confirmed,New_Deaths,New_Recovered
2020-03-01,Afghanistan,Afghanistan,Asia,33.0,65.0,1,0,0,0,0,0
2020-03-01,Albania,Albania,Europe,41.1533,20.1683,0,0,0,0,0,0
2020-03-01,Algeria,Algeria,Africa,28.0339,1.6596,1,0,0,0,0,0
2020-03-01,Andorra,Andorra,Europe,42.5063,1.5218,0,0,0,0,0,0
2020-03-01,Angola,Angola,Africa,-11.2027,17.8739,0,0,0,0,0,0
2020-03-01,Antigua and Barbuda,Antigua and Barbuda,Americas,17.0608,-61.7964,0,0,0,0,0,0
2020-03-01,Argentina,Argentina,Americas,-38.4161,-63.6167,0,0,0,0,0,0
2020-03-01,Armenia,Armenia,Asia,40.0691,45.0382,1,0,0,1,0,0
2020-03-01,Australian Capital Territory,Australia,Oceania,-35.4735,149.0124,0,0,0,0,0,0
2020-03-01,New South Wales,Australia,Oceania,-33.8688,151.2093,6,0,4,2,0,0
2020-03-01,Northern Territory,Australia,Oceania,-12.4634,130.8456,0,0,0,0,0,0
2020-03-01,Queensland,Australia,Oceania,-28.0167,153.4,9,0,1,0,0,0
2020-03-01,South Australia,Australia,Oceania,-34.9285,138.6007,3,0,2,0,0,0
2020-03-01,Tasmania,Australia,Oceania,-41.4545,145.9707,0,0,0,0,0,0
2020-03-01,Victoria,Australia,Oceania,-37.8136,144.9631,7,0,4,0,0,0
2020-03-01,Western Australia,Australia,Oceania,-31.9505,115.8605,2,1,0,0,1,0
2020-03-01,Austria,Austria,Europe,47.5162,14.5501,14,0,0,5,0,0
2020-03-01,Azerbaijan,Azerbaijan,Asia,40.1431,47.5769,3,0,0,3,0,0
2020-03-01,Bahamas,Bahamas,Americas,25.0343,-77.3963,0,0,0,0,0,0
2020-03-01,Bahrain,Bahrain,Asia,26.0275,50.55,47,0,0,6,0,0
2020-03-01,Bangladesh,Bangladesh,Asia,23.685,90.3563,0,0,0,0,0,0
2020-03-01,Barbados,Barbados,Americas,13.1939,-59.5432,0,0,0,0,0,0
2020-03-01,Belarus,Belarus,Europe,53.7098,27.9534,1,0,0,0,0,0
2020-03-01,Belgium,Belgium,Europe,50.8333,4.0,2,0,1,1,0,0
2020-03-01,Benin,Benin,Africa,9.3077,2.3158,0,0,0,0,0,0
2020-03-01,Bhutan,Bhutan,Asia,27.5142,90.4336,0,0,0,0,0,0
2020-03-01,Bolivia,Bolivia,Americas,-16.2902,-63.5887,0,0,0,0,0,0
2020-03-01,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe,43.9159,17.6791,0,0,0,0,0,0
2020-03-01,Brazil,Brazil,Americas,-14.235,-51.9253,2,0,0,0,0,0
2020-03-01,Brunei,Brunei,Asia,4.5353,114.7277,0,0,0,0,0,0
2020-03-01,Bulgaria,Bulgaria,Europe,42.7339,25.4858,0,0,0,0,0,0
2020-03-01,Burkina Faso,Burkina Faso,Africa,12.2383,-1.5616,0,0,0,0,0,0
2020-03-01,Cabo Verde,Cabo Verde,Africa,16.5388,-23.0418,0,0,0,0,0,0
2020-03-01,Cambodia,Cambodia,Asia,11.55,104.9167,1,0,1,0,0,0
2020-03-01,Cameroon,Cameroon,Africa,3.8480000000000003,11.5021,0,0,0,0,0,0
2020-03-01,Alberta,Canada,Americas,53.9333,-116.5765,0,0,0,0,0,0
2020-03-01,British Columbia,Canada,Americas,49.2827,-123.1207,8,0,0,0,0,0
2020-03-01,Grand Princess,Canada,Americas,37.6489,-122.6655,0,0,0,0,0,0
2020-03-01,Manitoba,Canada,Americas,53.7609,-98.8139,0,0,0,0,0,0
2020-03-01,New Brunswick,Canada,Americas,46.5653,-66.4619,0,0,0,0,0,0
2020-03-01,Newfoundland and Labrador,Canada,Americas,53.1355,-57.6604,0,0,0,0,0,0
2020-03-01,Nova Scotia,Canada,Americas,44.681999999999995,-63.7443,0,0,0,0,0,0
2020-03-01,Ontario,Canada,Americas,51.2538,-85.3232,15,0,0,4,0,0
2020-03-01,Prince Edward Island,Canada,Americas,46.5107,-63.4168,0,0,0,0,0,0
2020-03-01,Quebec,Canada,Americas,52.9399,-73.5491,1,0,0,0,0,0
2020-03-01,Saskatchewan,Canada,Americas,52.9399,-106.4509,0,0,0,0,0,0
2020-03-01,Central African Republic,Central African Republic,Africa,6.6111,20.9394,0,0,0,0,0,0
2020-03-01,Chad,Chad,Africa,15.4542,18.7322,0,0,0,0,0,0
2020-03-01,Chile,Chile,Americas,-35.6751,-71.543,0,0,0,0,0,0
2020-03-01,Anhui,China,Asia,31.8257,117.2264,990,6,873,0,0,5
2020-03-01,Beijing,China,Asia,40.1824,116.4142,413,8,276,2,0,5
2020-03-01,Chongqing,China,Asia,30.0572,107.874,576,6,450,0,0,12
2020-03-01,Fujian,China,Asia,26.0789,117.9874,296,1,247,0,0,4
2020-03-01,Gansu,China,Asia,37.8099,101.0583,91,2,84,0,0,2
2020-03-01,Guangdong,China,Asia,23.3417,113.4244,1349,7,1016,0,0,33
2020-03-01,Guangxi,China,Asia,23.8298,108.7881,252,2,181,0,0,5
2020-03-01,Guizhou,China,Asia,26.8154,106.8748,146,2,112,0,0,0
2020-03-01,Hainan,China,Asia,19.1959,109.7453,168,5,149,0,0,1
2020-03-01,Hebei,China,Asia,39.549,116.1306,318,6,294,0,0,12
2020-03-01,Heilongjiang,China,Asia,47.861999999999995,127.7615,480,13,342,0,0,41
2020-03-01,Henan,China,Asia,33.882,113.61399999999999,1272,22,1198,0,1,28
2020-03-01,Hong Kong,China,Asia,22.3,114.2,96,2,36,1,0,3
2020-03-01,Hubei,China,Asia,30.9756,112.2707,66907,2761,31536,570,34,2543
2020-03-01,Hunan,China,Asia,27.6104,111.7088,1018,4,866,0,0,20
2020-03-01,Inner Mongolia,China,Asia,44.0935,113.9448,75,0,52,0,0,3
2020-03-01,Jiangsu,China,Asia,32.9711,119.455,631,0,536,0,0,13
2020-03-01,Jiangxi,China,Asia,27.614,115.7221,935,1,831,0,0,20
2020-03-01,Jilin,China,Asia,43.6661,126.1923,93,1,78,0,0,3
2020-03-01,Liaoning,China,Asia,41.2956,122.6085,122,1,103,1,0,7
2020-03-01,Macau,China,Asia,22.1667,113.55,10,0,8,0,0,0
2020-03-01,Ningxia,China,Asia,37.2692,106.1655,73,0,69,0,0,0
2020-03-01,Qinghai,China,Asia,35.7452,95.9956,18,0,18,0,0,0
2020-03-01,Shaanxi,China,Asia,35.1917,108.8701,245,1,208,0,0,1
2020-03-01,Shandong,China,Asia,36.3427,118.1498,758,6,443,2,0,22
2020-03-01,Shanghai,China,Asia,31.201999999999998,121.4491,337,3,290,0,0,3
2020-03-01,Shanxi,China,Asia,37.5777,112.2922,133,0,116,0,0,2
2020-03-01,Sichuan,China,Asia,30.6171,102.7103,538,3,365,0,0,14
2020-03-01,Tianjin,China,Asia,39.3054,117.323,136,3,111,0,0,2
2020-03-01,Tibet,China,Asia,31.6927,88.0924,1,0,1,0,0,0
2020-03-01,Xinjiang,China,Asia,41.1129,85.2401,76,3,64,0,0,2
2020-03-01,Yunnan,China,Asia,24.974,101.48700000000001,174,2,163,0,0,6
2020-03-01,Zhejiang,China,Asia,29.1832,120.0934,1205,1,1046,0,0,30
2020-03-01,Colombia,Colombia,Americas,4.5709,-74.2973,0,0,0,0,0,0
2020-03-01,Congo (Brazzaville),Congo (Brazzaville),Africa,-4.0383,21.7587,0,0,0,0,0,0
2020-03-01,Congo (Kinshasa),Congo (Kinshasa),Africa,-4.0383,21.7587,0,0,0,0,0,0
2020-03-01,Costa Rica,Costa Rica,Americas,9.7489,-83.7534,0,0,0,0,0,0
2020-03-01,Cote d'Ivoire,Cote d'Ivoire,Africa,7.54,-5.5471,0,0,0,0,0,0
2020-03-01,Croatia,Croatia,Europe,45.1,15.2,7,0,0,1,0,0
2020-03-01,Diamond Princess,Diamond Princess,nan,0.0,0.0,705,6,10,705,6,10
2020-03-01,Cuba,Cuba,Americas,22.0,-80.0,0,0,0,0,0,0
2020-03-01,Cyprus,Cyprus,Asia,35.1264,33.4299,0,0,0,0,0,0
2020-03-01,Czechia,Czechia,Europe,49.8175,15.472999999999999,3,0,0,3,0,0
2020-03-01,Faroe Islands,Denmark,Europe,61.8926,-6.9118,0,0,0,0,0,0
2020-03-01,Greenland,Denmark,Europe,71.7069,-42.6043,0,0,0,0,0,0
2020-03-01,Denmark,Denmark,Europe,56.2639,9.5018,4,0,0,1,0,0
2020-03-01,Djibouti,Djibouti,Africa,11.8251,42.5903,0,0,0,0,0,0
2020-03-01,Dominican Republic,Dominican Republic,Americas,18.7357,-70.1627,1,0,0,1,0,0
2020-03-01,Ecuador,Ecuador,Americas,-1.8312,-78.1834,6,0,0,6,0,0
2020-03-01,Egypt,Egypt,Africa,26.0,30.0,2,0,1,1,0,0
2020-03-01,El Salvador,El Salvador,Americas,13.7942,-88.8965,0,0,0,0,0,0
2020-03-01,Equatorial Guinea,Equatorial Guinea,Africa,1.5,10.0,0,0,0,0,0,0
2020-03-01,Eritrea,Eritrea,Africa,15.1794,39.7823,0,0,0,0,0,0
2020-03-01,Estonia,Estonia,Europe,58.5953,25.0136,1,0,0,0,0,0
2020-03-01,Eswatini,Eswatini,Africa,-26.5225,31.4659,0,0,0,0,0,0
2020-03-01,Ethiopia,Ethiopia,Africa,9.145,40.4897,0,0,0,0,0,0
2020-03-01,Fiji,Fiji,Oceania,-17.7134,178.065,0,0,0,0,0,0
2020-03-01,Finland,Finland,Europe,64.0,26.0,6,0,1,3,0,0
2020-03-01,French Guiana,France,Europe,3.9339,-53.1258,0,0,0,0,0,0
2020-03-01,French Polynesia,France,Europe,-17.6797,149.4068,0,0,0,0,0,0
2020-03-01,Guadeloupe,France,Europe,16.25,-61.5833,0,0,0,0,0,0
2020-03-01,Mayotte,France,Europe,-12.8275,45.1662,0,0,0,0,0,0
2020-03-01,New Caledonia,France,Europe,-20.9043,165.618,0,0,0,0,0,0
2020-03-01,Reunion,France,Europe,-21.1351,55.2471,0,0,0,0,0,0
2020-03-01,Saint Barthelemy,France,Europe,17.9,-62.8333,0,0,0,0,0,0
2020-03-01,St Martin,France,Europe,18.0708,-63.0501,0,0,0,0,0,0
2020-03-01,Martinique,France,Europe,14.6415,-61.0242,0,0,0,0,0,0
2020-03-01,France,France,Europe,46.2276,2.2137,130,2,12,30,0,0
2020-03-01,Gabon,Gabon,Africa,-0.8037,11.6094,0,0,0,0,0,0
2020-03-01,Gambia,Gambia,Africa,13.4432,-15.3101,0,0,0,0,0,0
2020-03-01,Georgia,Georgia,Asia,42.3154,43.3569,3,0,0,2,0,0
2020-03-01,Germany,Germany,Europe,51.0,9.0,130,0,16,51,0,0
2020-03-01,Ghana,Ghana,Africa,7.9465,-1.0232,0,0,0,0,0,0
2020-03-01,Greece,Greece,Europe,39.0742,21.8243,7,0,0,3,0,0
2020-03-01,Guatemala,Guatemala,Americas,15.7835,-90.2308,0,0,0,0,0,0
2020-03-01,Guinea,Guinea,Africa,9.9456,-9.6966,0,0,0,0,0,0
2020-03-01,Guyana,Guyana,Americas,5.0,-58.75,0,0,0,0,0,0
2020-03-01,Haiti,Haiti,Americas,18.9712,-72.2852,0,0,0,0,0,0
2020-03-01,Holy See,Holy See,Europe,41.9029,12.4534,0,0,0,0,0,0
2020-03-01,Honduras,Honduras,Americas,15.2,-86.2419,0,0,0,0,0,0
2020-03-01,Hungary,Hungary,Europe,47.1625,19.5033,0,0,0,0,0,0
2020-03-01,Iceland,Iceland,Europe,64.9631,-19.0208,3,0,0,2,0,0
2020-03-01,India,India,Asia,21.0,78.0,3,0,3,0,0,0
2020-03-01,Indonesia,Indonesia,Asia,-0.7893,113.9213,0,0,0,0,0,0
2020-03-01,Iran,Iran,Asia,32.0,53.0,978,54,175,385,11,52
2020-03-01,Iraq,Iraq,Asia,33.0,44.0,19,0,0,6,0,0
2020-03-01,Ireland,Ireland,Europe,53.1424,-7.6921,1,0,0,0,0,0
2020-03-01,Israel,Israel,Asia,31.0,35.0,10,0,1,3,0,0
2020-03-01,Italy,Italy,Europe,43.0,12.0,1694,34,83,566,5,37
2020-03-01,Jamaica,Jamaica,Americas,18.1096,-77.2975,0,0,0,0,0,0
2020-03-01,Japan,Japan,Asia,36.0,138.0,256,6,32,15,1,0
2020-03-01,Jordan,Jordan,Asia,31.24,36.51,0,0,0,0,0,0
2020-03-01,Kazakhstan,Kazakhstan,Asia,48.0196,66.9237,0,0,0,0,0,0
2020-03-01,Kenya,Kenya,Africa,-0.0236,37.9062,0,0,0,0,0,0
2020-03-01,South Korea,South Korea,Asia,36.0,128.0,3736,17,30,586,1,3
2020-03-01,Kuwait,Kuwait,Asia,29.5,47.75,45,0,0,0,0,0
2020-03-01,Kyrgyzstan,Kyrgyzstan,Asia,41.2044,74.7661,0,0,0,0,0,0
2020-03-01,Latvia,Latvia,Europe,56.8796,24.6032,0,0,0,0,0,0
2020-03-01,Lebanon,Lebanon,Asia,33.8547,35.8623,10,0,0,6,0,0
2020-03-01,Liberia,Liberia,Africa,6.4281,-9.4295,0,0,0,0,0,0
2020-03-01,Liechtenstein,Liechtenstein,Europe,47.14,9.55,0,0,0,0,0,0
2020-03-01,Lithuania,Lithuania,Europe,55.1694,23.8813,1,0,0,0,0,0
2020-03-01,Luxembourg,Luxembourg,Europe,49.8153,6.1296,1,0,0,0,0,0
2020-03-01,Madagascar,Madagascar,Africa,-18.7669,46.8691,0,0,0,0,0,0
2020-03-01,Malaysia,Malaysia,Asia,2.5,112.5,29,0,18,4,0,0
2020-03-01,Maldives,Maldives,Asia,3.2028,73.2207,0,0,0,0,0,0
2020-03-01,Malta,Malta,Europe,35.9375,14.3754,0,0,0,0,0,0
2020-03-01,Mauritania,Mauritania,Africa,21.0079,10.9408,0,0,0,0,0,0
2020-03-01,Mauritius,Mauritius,Africa,-20.2,57.5,0,0,0,0,0,0
2020-03-01,Mexico,Mexico,Americas,23.6345,-102.5528,5,0,0,1,0,0
2020-03-01,Moldova,Moldova,Europe,47.4116,28.3699,0,0,0,0,0,0
2020-03-01,Monaco,Monaco,Europe,43.7333,7.4167,1,0,0,0,0,0
2020-03-01,Mongolia,Mongolia,Asia,46.8625,103.8467,0,0,0,0,0,0
2020-03-01,Montenegro,Montenegro,Europe,42.5,19.3,0,0,0,0,0,0
2020-03-01,Morocco,Morocco,Africa,31.7917,-7.0926,0,0,0,0,0,0
2020-03-01,Namibia,Namibia,Africa,-22.9576,18.4904,0,0,0,0,0,0
2020-03-01,Nepal,Nepal,Asia,28.1667,84.25,1,0,1,0,0,0
2020-03-01,Aruba,Netherlands,Europe,12.5186,-70.0358,0,0,0,0,0,0
2020-03-01,Curacao,Netherlands,Europe,12.1696,-68.99,0,0,0,0,0,0
2020-03-01,Sint Maarten,Netherlands,Europe,18.0425,-63.0548,0,0,0,0,0,0
2020-03-01,Netherlands,Netherlands,Europe,52.1326,5.2913,10,0,0,4,0,0
2020-03-01,New Zealand,New Zealand,Oceania,-40.9006,174.886,1,0,0,0,0,0
2020-03-01,Nicaragua,Nicaragua,Americas,12.8654,-85.2072,0,0,0,0,0,0
2020-03-01,Niger,Niger,Africa,17.6078,8.0817,0,0,0,0,0,0
2020-03-01,Nigeria,Nigeria,Africa,9.082,8.6753,1,0,0,0,0,0
2020-03-01,North Macedonia,North Macedonia,Europe,41.6086,21.7453,1,0,0,0,0,0
2020-03-01,Norway,Norway,Europe,60.472,8.4689,19,0,0,4,0,0
2020-03-01,Oman,Oman,Asia,21.0,57.0,6,0,1,0,0,0
2020-03-01,Pakistan,Pakistan,Asia,30.3753,69.3451,4,0,0,0,0,0
2020-03-01,Panama,Panama,Americas,8.538,-80.7821,0,0,0,0,0,0
2020-03-01,Papua New Guinea,Papua New Guinea,Oceania,-6.315,143.9555,0,0,0,0,0,0
2020-03-01,Paraguay,Paraguay,Americas,-23.4425,-58.4438,0,0,0,0,0,0
2020-03-01,Peru,Peru,Americas,-9.19,-75.0152,0,0,0,0,0,0
2020-03-01,Philippines,Philippines,Asia,13.0,122.0,3,1,1,0,0,0
2020-03-01,Poland,Poland,Europe,51.9194,19.1451,0,0,0,0,0,0
2020-03-01,Portugal,Portugal,Europe,39.3999,-8.2245,0,0,0,0,0,0
2020-03-01,Qatar,Qatar,Asia,25.3548,51.1839,3,0,0,2,0,0
2020-03-01,Romania,Romania,Europe,45.9432,24.9668,3,0,0,0,0,0
2020-03-01,Russia,Russia,Europe,60.0,90.0,2,0,2,0,0,0
2020-03-01,Rwanda,Rwanda,Africa,-1.9403,29.8739,0,0,0,0,0,0
2020-03-01,Saint Lucia,Saint Lucia,Americas,13.9094,-60.9789,0,0,0,0,0,0
2020-03-01,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Americas,12.9843,-61.2872,0,0,0,0,0,0
2020-03-01,San Marino,San Marino,Europe,43.9424,12.4578,1,0,0,0,0,0
2020-03-01,Saudi Arabia,Saudi Arabia,Asia,24.0,45.0,0,0,0,0,0,0
2020-03-01,Senegal,Senegal,Africa,14.4974,-14.4524,0,0,0,0,0,0
2020-03-01,Serbia,Serbia,Europe,44.0165,21.0059,0,0,0,0,0,0
2020-03-01,Seychelles,Seychelles,Africa,-4.6796,55.492,0,0,0,0,0,0
2020-03-01,Singapore,Singapore,Asia,1.2833,103.8333,106,0,72,4,0,0
2020-03-01,Slovakia,Slovakia,Europe,48.669,19.699,0,0,0,0,0,0
2020-03-01,Slovenia,Slovenia,Europe,46.1512,14.9955,0,0,0,0,0,0
2020-03-01,Somalia,Somalia,Africa,5.1521,46.1996,0,0,0,0,0,0
2020-03-01,South Africa,South Africa,Africa,-30.5595,22.9375,0,0,0,0,0,0
2020-03-01,Spain,Spain,Europe,40.0,-4.0,84,0,2,39,0,0
2020-03-01,Sri Lanka,Sri Lanka,Asia,7.0,81.0,1,0,1,0,0,0
2020-03-01,Sudan,Sudan,Africa,12.8628,30.2176,0,0,0,0,0,0
2020-03-01,Suriname,Suriname,Americas,3.9193,-56.0278,0,0,0,0,0,0
2020-03-01,Sweden,Sweden,Europe,63.0,16.0,14,0,0,2,0,0
2020-03-01,Switzerland,Switzerland,Europe,46.8182,8.2275,27,0,0,9,0,0
2020-03-01,Taiwan*,Taiwan*,Asia,23.7,121.0,40,1,9,1,0,0
2020-03-01,Tanzania,Tanzania,Africa,-6.369,34.8888,0,0,0,0,0,0
2020-03-01,Thailand,Thailand,Asia,15.0,101.0,42,1,28,0,1,0
2020-03-01,Togo,Togo,Africa,8.6195,0.8248,0,0,0,0,0,0
2020-03-01,Trinidad and Tobago,Trinidad and Tobago,Americas,10.6918,-61.2225,0,0,0,0,0,0
2020-03-01,Tunisia,Tunisia,Africa,34.0,9.0,0,0,0,0,0,0
2020-03-01,Turkey,Turkey,Asia,38.9637,35.2433,0,0,0,0,0,0
2020-03-01,Uganda,Uganda,Africa,1.0,32.0,0,0,0,0,0,0
2020-03-01,Ukraine,Ukraine,Europe,48.3794,31.1656,0,0,0,0,0,0
2020-03-01,United Arab Emirates,United Arab Emirates,Asia,24.0,54.0,21,0,5,0,0,0
2020-03-01,Bermuda,United Kingdom,Europe,32.3078,-64.7505,0,0,0,0,0,0
2020-03-01,Cayman Islands,United Kingdom,Europe,19.3133,-81.2546,0,0,0,0,0,0
2020-03-01,Channel Islands,United Kingdom,Europe,49.3723,-2.3644,0,0,0,0,0,0
2020-03-01,Gibraltar,United Kingdom,Europe,36.1408,-5.3536,0,0,0,0,0,0
2020-03-01,Isle of Man,United Kingdom,Europe,54.2361,-4.5481,0,0,0,0,0,0
2020-03-01,Montserrat,United Kingdom,Europe,16.7425,-62.1874,0,0,0,0,0,0
2020-03-01,United Kingdom,United Kingdom,Europe,55.3781,-3.4360000000000004,36,0,8,13,0,0
2020-03-01,Uruguay,Uruguay,Americas,-32.5228,-55.7658,0,0,0,0,0,0
2020-03-01,US,US,Americas,37.0902,-95.7129,74,1,7,6,0,0
2020-03-01,Uzbekistan,Uzbekistan,Asia,41.3775,64.5853,0,0,0,0,0,0
2020-03-01,Venezuela,Venezuela,Americas,6.4238,-66.5897,0,0,0,0,0,0
2020-03-01,Vietnam,Vietnam,Asia,16.0,108.0,16,0,16,0,0,0
2020-03-01,Zambia,Zambia,Africa,-15.4167,28.2833,0,0,0,0,0,0
2020-03-01,Zimbabwe,Zimbabwe,Africa,-20.0,30.0,0,0,0,0,0,0
2020-03-01,Diamond Princess,Canada,Americas,0.0,0.0,0,0,0,-705,-6,-10
2020-03-01,Dominica,Dominica,Americas,15.415,-61.371,0,0,0,0,0,0
2020-03-01,Grenada,Grenada,Americas,12.1165,-61.678999999999995,0,0,0,0,0,0
2020-03-01,Mozambique,Mozambique,Africa,-18.665695,35.529562,0,0,0,0,0,0
2020-03-01,Syria,Syria,Asia,34.802075,38.99681500000001,0,0,0,0,0,0
2020-03-01,Timor-Leste,Timor-Leste,Asia,-8.874217,125.727539,0,0,0,0,0,0
2020-03-01,Belize,Belize,Americas,13.1939,-59.5432,0,0,0,0,0,0
2020-03-01,Laos,Laos,Asia,19.856270000000002,102.495496,0,0,0,0,0,0
2020-03-01,Libya,Libya,Africa,26.3351,17.228331,0,0,0,0,0,0
2020-03-01,West Bank and Gaza,West Bank and Gaza,Asia,31.9522,35.2332,0,0,0,0,0,0
2020-03-01,Guinea-Bissau,Guinea-Bissau,Africa,11.8037,-15.1804,0,0,0,0,0,0
2020-03-01,Mali,Mali,Africa,17.570692,-3.996166000000001,0,0,0,0,0,0
2020-03-01,Saint Kitts and Nevis,Saint Kitts and Nevis,Americas,17.357822,-62.782998,0,0,0,0,0,0
2020-03-01,Northwest Territories,Canada,Americas,64.8255,-124.8457,0,0,0,0,0,0
2020-03-01,Yukon,Canada,Americas,64.2823,-135.0,0,0,0,0,0,0
2020-03-01,Kosovo,Kosovo,Europe,42.602636,20.902977,0,0,0,0,0,0
2020-03-02,Afghanistan,Afghanistan,Asia,33.0,65.0,1,0,0,0,0,0
2020-03-02,Albania,Albania,Europe,41.1533,20.1683,0,0,0,0,0,0
2020-03-02,Algeria,Algeria,Africa,28.0339,1.6596,3,0,0,2,0,0
2020-03-02,Andorra,Andorra,Europe,42.5063,1.5218,1,0,0,1,0,0
2020-03-02,Angola,Angola,Africa,-11.2027,17.8739,0,0,0,0,0,0
2020-03-02,Antigua and Barbuda,Antigua and Barbuda,Americas,17.0608,-61.7964,0,0,0,0,0,0
2020-03-02,Argentina,Argentina,Americas,-38.4161,-63.6167,0,0,0,0,0,0
2020-03-02,Armenia,Armenia,Asia,40.0691,45.0382,1,0,0,0,0,0
2020-03-02,Australian Capital Territory,Australia,Oceania,-35.4735,149.0124,0,0,0,0,0,0
2020-03-02,New South Wales,Australia,Oceania,-33.8688,151.2093,6,0,4,0,0,0
2020-03-02,Northern Territory,Australia,Oceania,-12.4634,130.8456,0,0,0,0,0,0
2020-03-02,Queensland,Australia,Oceania,-28.0167,153.4,9,0,1,0,0,0
2020-03-02,South Australia,Australia,Oceania,-34.9285,138.6007,3,0,2,0,0,0
2020-03-02,Tasmania,Australia,Oceania,-41.4545,145.9707,1,0,0,1,0,0
2020-03-02,Victoria,Australia,Oceania,-37.8136,144.9631,9,0,4,2,0,0
2020-03-02,Western Australia,Australia,Oceania,-31.9505,115.8605,2,1,0,0,0,0
2020-03-02,Austria,Austria,Europe,47.5162,14.5501,18,0,0,4,0,0
2020-03-02,Azerbaijan,Azerbaijan,Asia,40.1431,47.5769,3,0,0,0,0,0
2020-03-02,Bahamas,Bahamas,Americas,25.0343,-77.3963,0,0,0,0,0,0
2020-03-02,Bahrain,Bahrain,Asia,26.0275,50.55,49,0,0,2,0,0
2020-03-02,Bangladesh,Bangladesh,Asia,23.685,90.3563,0,0,0,0,0,0
2020-03-02,Barbados,Barbados,Americas,13.1939,-59.5432,0,0,0,0,0,0
2020-03-02,Belarus,Belarus,Europe,53.7098,27.9534,1,0,0,0,0,0
2020-03-02,Belgium,Belgium,Europe,50.8333,4.0,8,0,1,6,0,0
2020-03-02,Benin,Benin,Africa,9.3077,2.3158,0,0,0,0,0,0
2020-03-02,Bhutan,Bhutan,Asia,27.5142,90.4336,0,0,0,0,0,0
2020-03-02,Bolivia,Bolivia,Americas,-16.2902,-63.5887,0,0,0,0,0,0
2020-03-02,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe,43.9159,17.6791,0,0,0,0,0,0
2020-03-02,Brazil,Brazil,Americas,-14.235,-51.9253,2,0,0,0,0,0
2020-03-02,Brunei,Brunei,Asia,4.5353,114.7277,0,0,0,0,0,0
2020-03-02,Bulgaria,Bulgaria,Europe,42.7339,25.4858,0,0,0,0,0,0
2020-03-02,Burkina Faso,Burkina Faso,Africa,12.2383,-1.5616,0,0,0,0,0,0
2020-03-02,Cabo Verde,Cabo Verde,Africa,16.5388,-23.0418,0,0,0,0,0,0
2020-03-02,Cambodia,Cambodia,Asia,11.55,104.9167,1,0,1,0,0,0
2020-03-02,Cameroon,Cameroon,Africa,3.8480000000000003,11.5021,0,0,0,0,0,0
2020-03-02,Alberta,Canada,Americas,53.9333,-116.5765,0,0,0,0,0,0
2020-03-02,British Columbia,Canada,Americas,49.2827,-123.1207,8,0,0,0,0,0
2020-03-02,Grand Princess,Canada,Americas,37.6489,-122.6655,0,0,0,0,0,0
2020-03-02,Manitoba,Canada,Americas,53.7609,-98.8139,0,0,0,0,0,0
2020-03-02,New Brunswick,Canada,Americas,46.5653,-66.4619,0,0,0,0,0,0
2020-03-02,Newfoundland and Labrador,Canada,Americas,53.1355,-57.6604,0,0,0,0,0,0
2020-03-02,Nova Scotia,Canada,Americas,44.681999999999995,-63.7443,0,0,0,0,0,0
2020-03-02,Ontario,Canada,Americas,51.2538,-85.3232,18,0,0,3,0,0
2020-03-02,Prince Edward Island,Canada,Americas,46.5107,-63.4168,0,0,0,0,0,0
2020-03-02,Quebec,Canada,Americas,52.9399,-73.5491,1,0,0,0,0,0
2020-03-02,Saskatchewan,Canada,Americas,52.9399,-106.4509,0,0,0,0,0,0
2020-03-02,Central African Republic,Central African Republic,Africa,6.6111,20.9394,0,0,0,0,0,0
2020-03-02,Chad,Chad,Africa,15.4542,18.7322,0,0,0,0,0,0
2020-03-02,Chile,Chile,Americas,-35.6751,-71.543,0,0,0,0,0,0
2020-03-02,Anhui,China,Asia,31.8257,117.2264,990,6,917,0,0,44
2020-03-02,Beijing,China,Asia,40.1824,116.4142,414,8,282,1,0,6
2020-03-02,Chongqing,China,Asia,30.0572,107.874,576,6,469,0,0,19
2020-03-02,Fujian,China,Asia,26.0789,117.9874,296,1,255,0,0,8
2020-03-02,Gansu,China,Asia,37.8099,101.0583,91,2,85,0,0,1
2020-03-02,Guangdong,China,Asia,23.3417,113.4244,1350,7,1059,1,0,43
2020-03-02,Guangxi,China,Asia,23.8298,108.7881,252,2,192,0,0,11
2020-03-02,Guizhou,China,Asia,26.8154,106.8748,146,2,114,0,0,2
2020-03-02,Hainan,China,Asia,19.1959,109.7453,168,5,151,0,0,2
2020-03-02,Hebei,China,Asia,39.549,116.1306,318,6,296,0,0,2
2020-03-02,Heilongjiang,China,Asia,47.861999999999995,127.7615,480,13,356,0,0,14
2020-03-02,Henan,China,Asia,33.882,113.61399999999999,1272,22,1205,0,0,7
2020-03-02,Hong Kong,China,Asia,22.3,114.2,100,2,36,4,0,0
2020-03-02,Hubei,China,Asia,30.9756,112.2707,67103,2803,33934,196,42,2398
2020-03-02,Hunan,China,Asia,27.6104,111.7088,1018,4,887,0,0,21
2020-03-02,Inner Mongolia,China,Asia,44.0935,113.9448,75,0,54,0,0,2
2020-03-02,Jiangsu,China,Asia,32.9711,119.455,631,0,543,0,0,7
2020-03-02,Jiangxi,China,Asia,27.614,115.7221,935,1,850,0,0,19
