id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
"0369000365","20150422T000000",510000,1,1,680,6600,"1",0,0,3,5,480,200,1916,0,"98199",47.6567,-122.392,1170,5500
"7950304065","20150309T000000",260000,2,1,690,6000,"1",0,0,3,6,690,0,1949,0,"98118",47.5621,-122.283,840,3030
"0203100435","20140918T000000",484000,1,0,690,23244,"1",0,0,4,7,690,0,1948,0,"98053",47.6429,-121.955,1690,19290
"0418000310","20140514T000000",155000,2,1,700,5200,"1",0,0,5,6,700,0,1952,0,"98056",47.4924,-122.175,1030,5200
"4438400020","20140512T000000",192000,2,1,700,10540,"1",0,0,3,6,700,0,1953,0,"98166",47.438,-122.336,890,10540
"0418000330","20140808T000000",199950,2,1,700,5200,"1",0,0,5,5,700,0,1952,0,"98056",47.4924,-122.174,970,5200
"6135300010","20141204T000000",248000,2,1,700,8301,"1",0,0,3,6,700,0,1953,0,"98155",47.7712,-122.323,1250,8304
"6668900005","20150421T000000",266000,2,1,700,5559,"1",0,0,5,6,700,0,1949,0,"98155",47.7492,-122.311,1230,8100
"3626039229","20150317T000000",340000,2,1,700,5829,"1",0,0,3,6,700,0,1945,0,"98103",47.6958,-122.357,1160,6700
"6132600221","20140519T000000",367000,2,1,700,2334,"1",0,0,3,7,700,0,1945,0,"98117",47.701,-122.39,2300,5000
"8820903560","20141216T000000",380000,2,1,700,4836,"1",0,0,4,6,700,0,1926,0,"98125",47.7139,-122.288,1190,7050
"9828701650","20141125T000000",399000,2,1,700,3400,"1",0,0,3,6,700,0,1946,0,"98112",47.6212,-122.296,1570,4512
"7689600360","20140613T000000",215000,2,1,710,7200,"1",0,0,3,6,710,0,1943,0,"98178",47.4903,-122.245,960,7200
"4438400050","20140714T000000",239000,2,1,710,14000,"1",0,0,4,6,710,0,1953,0,"98166",47.4379,-122.337,1500,10540
"7950304095","20150217T000000",257500,1,1,710,6060,"1",0,0,4,6,710,0,1916,0,"98118",47.5621,-122.283,1440,4545
"7454000585","20150427T000000",289000,2,1,710,6300,"1",0,0,3,6,710,0,1942,0,"98126",47.5155,-122.374,740,6300
"3076500830","20141029T000000",385195,1,1,710,6000,"1.5",0,0,3,6,710,0,2015,0,"98144",47.5756,-122.316,1440,4800
"7518503685","20141009T000000",402000,2,1,710,5100,"1",0,0,5,7,710,0,1905,0,"98117",47.6765,-122.381,1530,5100
"0522069097","20141125T000000",150000,2,1,720,212137,"1",0,0,3,5,720,0,1982,0,"98058",47.422,-122.066,2010,109642
"2114700090","20150301T000000",151000,2,0.75,720,5040,"1",0,0,3,4,720,0,1949,0,"98106",47.5323,-122.347,1290,4120
"5379805495","20150413T000000",179000,2,1,720,8914,"1",0,0,3,6,720,0,1949,0,"98188",47.4488,-122.274,1100,8916
"2658000115","20140618T000000",190000,1,1,720,4800,"1",0,0,3,6,720,0,1914,0,"98118",47.5303,-122.27,1240,4860
"4302201130","20140508T000000",205000,2,1,720,5040,"1",0,0,3,6,720,0,1955,0,"98106",47.5267,-122.36,1357,5120
"7227500740","20141107T000000",217000,2,1,720,4760,"1",0,0,5,5,720,0,1942,0,"98056",47.496,-122.186,840,4760
"5347200220","20140911T000000",225000,2,1,720,4758,"1",0,0,3,6,720,0,1947,0,"98126",47.5176,-122.376,990,4920
"7312900060","20140603T000000",235000,2,1,720,4840,"1",0,0,4,6,720,0,1947,0,"98126",47.5534,-122.375,1510,4840
"7972603931","20141009T000000",240000,2,1,720,6345,"1",0,0,3,6,720,0,1943,0,"98106",47.5201,-122.35,720,6345
"1921069059","20141230T000000",250000,1,1,720,123710,"1",0,0,4,6,720,0,1935,0,"98092",47.2893,-122.084,1860,297514
"5550300175","20141206T000000",285000,2,1,720,6400,"1",0,0,4,6,720,0,1943,0,"98126",47.5286,-122.368,1030,6400
"0534000075","20140506T000000",329350,2,1,720,6687,"1",0,0,3,6,720,0,1942,0,"98117",47.7001,-122.362,840,6687
"2354300915","20140903T000000",330000,2,1,720,7250,"1",0,0,3,5,720,0,1943,0,"98027",47.5267,-122.032,1760,7250
"0534000080","20140611T000000",333000,2,1,720,6686,"1",0,0,3,6,720,0,1942,0,"98117",47.7003,-122.362,1200,6686
"2487200680","20150224T000000",447000,2,1,720,7500,"1",0,2,3,6,720,0,1925,0,"98136",47.5185,-122.392,1390,5000
"1523300180","20140709T000000",321500,1,1,730,1942,"1",0,0,3,7,730,0,2008,0,"98144",47.5939,-122.299,1020,2183
"8122100265","20141205T000000",464000,2,2.75,730,5000,"1",0,0,3,7,730,0,1929,0,"98126",47.5381,-122.374,980,5000
"0892000025","20140710T000000",114975,2,1,740,6250,"1",0,0,3,6,740,0,1942,0,"98146",47.506,-122.335,980,6957
"4337000275","20150317T000000",230500,2,1,740,8853,"1",0,0,3,6,740,0,1943,0,"98166",47.4793,-122.336,850,8775
"5621100115","20141218T000000",255000,2,1,740,5000,"1",0,0,4,6,740,0,1926,0,"98118",47.5298,-122.273,1170,4968
"1024000109","20140710T000000",295000,2,1,740,4459,"1",0,2,3,5,740,0,1915,0,"98116",47.5704,-122.409,1490,4700
"3331500940","20140617T000000",342000,2,1,740,6180,"1",0,0,3,6,740,0,1948,0,"98118",47.5517,-122.272,1330,4635
"2887701251","20141007T000000",392800,2,1,740,4275,"1",0,0,5,6,740,0,1924,0,"98115",47.688,-122.308,1900,4275
"5100401516","20140925T000000",407000,2,1,740,6380,"1",0,0,3,6,740,0,1912,0,"98115",47.6929,-122.318,1800,6380
"3298700840","20140821T000000",263500,2,1,750,4515,"1",0,0,3,6,750,0,1942,0,"98106",47.5198,-122.351,1020,5000
"5101407305","20141218T000000",319000,2,1,750,6380,"1",0,0,3,7,750,0,1949,0,"98125",47.7033,-122.308,1690,6495
"1823069059","20140611T000000",355000,1,1.75,750,20339,"1",0,0,4,4,550,200,1946,0,"98059",47.4756,-122.09,2020,23958
"9828200187","20150429T000000",370000,2,1,750,2020,"1",0,0,3,7,750,0,1908,1995,"98122",47.6175,-122.301,1630,2383
"4449800063","20150403T000000",435000,2,1,750,2786,"1",0,0,5,7,750,0,1947,0,"98117",47.6892,-122.393,1700,4653
"0795000765","20140616T000000",92000,2,1,760,5500,"1.5",0,0,3,5,760,0,1947,0,"98168",47.5045,-122.329,1040,5515
"7943000020","20150326T000000",183000,2,1,760,7272,"1",0,0,4,7,760,0,1980,0,"98003",47.3205,-122.33,1370,7866
"2861100030","20141007T000000",265000,2,1,760,4000,"1",0,0,4,6,760,0,1950,0,"98108",47.5466,-122.304,1640,4500
"7548300441","20140507T000000",300000,2,1,760,3001,"1",0,0,3,6,760,0,1913,0,"98144",47.5874,-122.311,1750,5000
"2767604252","20150112T000000",344000,1,1.5,760,779,"3",0,0,3,8,760,0,2006,0,"98107",47.6715,-122.382,1290,1189
"5101400994","20140717T000000",361600,2,1,760,6380,"1",0,0,3,6,760,0,1941,0,"98115",47.6914,-122.31,1590,6380
"4447300165","20141223T000000",415000,2,1,760,4000,"1",0,0,3,7,760,0,1944,0,"98117",47.6896,-122.396,1520,4000
"7544800195","20140813T000000",415000,1,1,760,3000,"1",0,0,3,7,760,0,1900,0,"98122",47.6059,-122.303,1270,3000
"2917200475","20150323T000000",430000,2,1,760,7114,"1",0,0,3,6,760,0,1946,0,"98103",47.7005,-122.352,780,7102
"5637500250","20150210T000000",447000,2,1,760,6035,"1",0,0,3,6,760,0,1920,0,"98136",47.5443,-122.382,2110,6046
"5379804730","20140718T000000",156000,3,1,770,9750,"1",0,0,3,6,770,0,1941,0,"98188",47.4509,-122.275,1560,10707
"1443501020","20141113T000000",163250,2,1,770,8150,"1",0,0,3,6,770,0,1951,0,"98118",47.5324,-122.275,1140,8550
"6163900073","20140905T000000",180000,2,1,770,9370,"1",0,0,3,7,770,0,1947,0,"98155",47.762,-122.321,1060,9352
"6303400460","20150330T000000",197000,2,1,770,8636,"1",0,0,2,6,770,0,1951,0,"98146",47.5075,-122.358,1110,8636
"9518100059","20140822T000000",203700,2,1,770,2500,"1",0,0,3,6,770,0,1913,1960,"98072",47.7534,-122.172,1500,8286
"0985000950","20150227T000000",217000,2,1,770,9715,"1",0,0,4,6,770,0,1942,0,"98168",47.4924,-122.312,1140,9715
"5279100625","20150429T000000",248000,2,1,770,8600,"1",0,0,4,4,770,0,1914,0,"98027",47.5325,-122.031,1420,6960
"3235100080","20140701T000000",260000,2,1,770,7906,"1",0,0,4,6,770,0,1948,0,"98155",47.766,-122.32,990,7906
"3996900160","20140708T000000",277000,2,1,770,8149,"1",0,0,3,6,770,0,1948,0,"98155",47.7458,-122.298,1160,8149
"2493200455","20141021T000000",290000,2,1,770,4800,"1",0,0,3,7,770,0,1943,0,"98136",47.527,-122.383,1390,4800
"7905200130","20150405T000000",345000,2,1,770,3008,"1",0,0,4,5,770,0,1917,0,"98116",47.5686,-122.389,1550,4563
"9268200600","20140519T000000",413500,2,1,770,4000,"1",0,0,5,5,770,0,1924,0,"98117",47.6959,-122.364,1420,5040
"1400300055","20150428T000000",425000,2,1,770,5040,"1",0,0,3,5,770,0,1930,0,"98144",47.5964,-122.299,1330,2580
"3438503045","20150120T000000",165000,2,1,780,6380,"1",0,0,3,6,780,0,1947,0,"98106",47.5423,-122.351,1270,6960
"8649401270","20150430T000000",167000,1,1,780,10235,"1.5",0,0,3,6,780,0,1989,0,"98014",47.713,-121.315,930,10165
"4008400515","20150120T000000",190000,1,0.75,780,77603,"1",0,0,1,5,780,0,1945,0,"98058",47.4396,-122.104,1750,30847
"3623059027","20141022T000000",200000,2,0.75,780,55764,"1",0,0,4,4,780,0,1945,0,"98058",47.442,-122.105,1620,30847
"0040000228","20141015T000000",221900,2,1,780,6727,"1",0,0,3,6,780,0,1939,0,"98168",47.4733,-122.281,1860,10124
"8019200360","20150506T000000",248500,2,1,780,10064,"1",0,0,4,7,780,0,1958,0,"98168",47.4913,-122.318,1090,14750
"7228501903","20140805T000000",250000,1,1,780,1033,"1",0,0,3,7,780,0,1922,1985,"98122",47.6155,-122.306,1040,1319
"7211401485","20140606T000000",285000,2,1,780,5000,"1",0,0,4,6,780,0,1943,0,"98146",47.5112,-122.357,1030,5000
"4154300505","20141024T000000",315000,2,1,780,7200,"1",0,0,2,6,780,0,1935,0,"98118",47.5609,-122.279,1750,7200
"9274200850","20141016T000000",464050,2,1,780,2750,"1",0,0,4,7,780,0,1928,0,"98116",47.5842,-122.388,1320,4440
"0985001015","20140604T000000",135000,1,1,790,13062,"1",0,0,3,6,790,0,1942,0,"98168",47.4919,-122.311,1240,7137
"5126900100","20140923T000000",150000,2,1,790,7275,"1",0,0,4,6,790,0,1944,0,"98058",47.4771,-122.174,850,7399
"7812800855","20150311T000000",159100,2,1,790,7095,"1",0,0,3,6,790,0,1944,0,"98178",47.4928,-122.239,1150,7200
"7812800155","20150318T000000",170000,3,1,790,6750,"1",0,0,2,6,790,0,1944,0,"98178",47.4984,-122.24,960,6298
"7812800995","20140905T000000",200000,2,1,790,5985,"1",0,0,3,6,790,0,1944,0,"98178",47.4941,-122.24,1030,5985
"4356200120","20141023T000000",248000,1,1,790,12000,"1",0,0,3,6,790,0,1918,0,"98118",47.5146,-122.265,1900,6000
"3438500981","20150328T000000",280000,2,1,790,13170,"1",0,0,3,6,790,0,1947,0,"98106",47.5487,-122.357,970,12700
"0007400062","20140521T000000",299800,2,1,790,5240,"1",0,0,4,6,790,0,1925,0,"98118",47.5303,-122.288,1430,5320
"1703900155","20141113T000000",325000,2,1,790,6000,"1",0,0,3,7,790,0,1948,0,"98118",47.5543,-122.273,960,6000
"0732000160","20150429T000000",330000,2,1,790,9784,"1",0,0,3,6,790,0,1932,0,"98155",47.7634,-122.284,2350,10102
"7950300775","20141204T000000",350000,1,1,790,4590,"1",0,0,3,6,790,0,1911,0,"98118",47.5677,-122.285,1070,4590
"9828202325","20140619T000000",436000,2,1,790,6600,"1",0,0,3,6,790,0,1949,0,"98122",47.6149,-122.293,1520,4400
"9828702095","20140925T000000",439000,1,1,790,2400,"1",0,0,3,7,790,0,1918,0,"98122",47.6178,-122.299,1580,2566
"2724200705","20141212T000000",95000,2,1,800,8550,"1",0,0,3,7,800,0,1947,0,"98198",47.4075,-122.294,1490,8550
"2870000040","20141110T000000",145000,2,1,800,8125,"1",0,0,3,6,800,0,1964,0,"98033",47.6836,-122.174,2390,8125
"0424500100","20141008T000000",189900,2,1,800,5600,"1",0,0,5,6,800,0,1955,0,"98056",47.4959,-122.172,1100,6000
"3438500346","20140702T000000",265050,2,1.5,800,2119,"2",0,0,3,7,800,0,2008,0,"98106",47.554,-122.362,1020,4800
"0730000139","20141016T000000",305000,2,1.5,800,2142,"2",0,0,3,7,800,0,2006,0,"98144",47.5917,-122.297,1320,2742
"2895600680","20140707T000000",335950,2,1.5,800,5192,"1",0,0,5,7,800,0,1951,0,"98146",47.5119,-122.386,1190,5320
"2826049108","20141028T000000",353500,2,1,800,8775,"1",0,0,3,6,800,0,1942,0,"98125",47.7171,-122.307,1470,8976
"1222069089","20140904T000000",375000,1,1,800,533610,"1.5",0,0,5,5,800,0,1950,0,"98038",47.4134,-121.986,1790,216057
"7812800865","20141119T000000",170000,2,1,810,9882,"1",0,0,3,6,810,0,1944,0,"98178",47.4925,-122.239,950,7200
"1788700070","20140627T000000",170000,2,1,810,8424,"1",0,0,4,6,810,0,1959,0,"98023",47.3286,-122.346,820,8424
"7335400500","20140711T000000",194900,2,1,810,6697,"1",0,0,4,6,810,0,1923,0,"98002",47.3057,-122.216,1140,6695
"6450304630","20141201T000000",229000,2,1,810,5100,"1",0,0,3,6,810,0,1955,0,"98133",47.7317,-122.343,1500,5100
"2634500005","20140908T000000",237500,2,1,810,8494,"1",0,0,3,6,810,0,1949,0,"98155",47.7389,-122.324,1050,7975
"4365200186","20140606T000000",253500,2,1,810,4800,"1",0,0,3,7,810,0,1948,0,"98126",47.5232,-122.375,1240,7740
"6821102100","20150317T000000",510000,2,1,810,6480,"1",0,0,5,6,810,0,1942,0,"98199",47.6493,-122.398,1920,6000
"4302201045","20140528T000000",150000,3,1,820,7680,"1.5",0,0,3,6,820,0,1910,0,"98106",47.528,-122.359,1470,6912
"1895000045","20150504T000000",195000,2,1,820,5100,"1",0,0,3,6,820,0,1953,0,"98118",47.5156,-122.262,1170,5304
"2658000215","20140812T000000",207000,2,1,820,4860,"1",0,0,5,6,820,0,1955,0,"98118",47.5298,-122.271,1240,6000
"0617000089","20141117T000000",274000,2,1,820,6200,"1",0,0,4,6,820,0,1954,0,"98166",47.4163,-122.34,1410,14000
"6145600285","20140529T000000",300000,2,1,820,3844,"1",0,0,4,6,820,0,1916,0,"98133",47.7049,-122.349,1520,3844
"3331001165","20140926T000000",305000,3,1,820,5150,"1",0,0,5,6,820,0,1918,0,"98118",47.5514,-122.284,1100,5150
"1862400057","20150304T000000",320000,2,1,820,5400,"1",0,0,3,6,820,0,1940,0,"98117",47.6976,-122.375,1370,5632
"9521100301","20140507T000000",339950,2,1,820,681,"3",0,0,3,8,820,0,2006,0,"98103",47.6619,-122.352,820,1156
"2422049104","20140915T000000",85000,2,1,830,9000,"1",0,0,3,6,830,0,1939,0,"98032",47.3813,-122.243,1160,7680
"2113701095","20140717T000000",150000,2,1,830,4045,"1",0,0,3,6,830,0,1943,0,"98106",47.5293,-122.351,1100,4116
"4154302075","20150116T000000",200000,2,1,830,7200,"1",0,0,2,6,830,0,1920,0,"98118",47.5604,-122.275,1150,6600
"1773100275","20150201T000000",205000,2,1.5,830,1020,"2",0,0,3,7,830,0,2006,0,"98106",47.5604,-122.363,830,1379
"7625703007","20141014T000000",271115,2,1.5,830,1325,"2",0,0,3,7,830,0,2005,0,"98136",47.5472,-122.384,1310,1485
"2197600388","20141202T000000",350000,2,1.5,830,1077,"2",0,0,3,7,830,0,2006,0,"98122",47.6058,-122.319,830,1366
"0263000164","20141217T000000",425000,2,1,830,6030,"1",0,0,4,6,830,0,1925,0,"98103",47.6994,-122.347,1280,6030
"6431000196","20140604T000000",519000,2,1,830,2820,"1",0,0,4,7,830,0,1920,0,"98103",47.689,-122.347,1460,3150
"2422029094","20140716T000000",517534,2,1,833,143947,"1",0,0,3,5,833,0,2006,0,"98070",47.3889,-122.482,1380,143947
"1788900230","20140722T000000",86500,3,1,840,9480,"1",0,0,3,6,840,0,1960,0,"98023",47.3277,-122.341,840,9420
"3353402400","20150326T000000",124500,2,1,840,6480,"1",0,0,4,5,840,0,1954,0,"98001",47.264,-122.258,1100,7300
"7520000695","20141104T000000",151100,3,1,840,4495,"1",0,0,3,6,840,0,1921,0,"98146",47.496,-122.349,1260,7434
"8651430780","20140715T000000",178000,3,1,840,6500,"1",0,0,5,6,840,0,1969,0,"98042",47.3704,-122.08,870,5200
"2085200545","20140821T000000",180000,3,1,840,5700,"1",0,0,4,5,840,0,1945,0,"98038",47.3948,-122.028,1430,12600
"1788800630","20150225T000000",185000,3,1,840,12091,"1",0,0,3,6,840,0,1959,0,"98023",47.3281,-122.343,840,9324
"8651431100","20150116T000000",199990,3,1,840,5200,"1",0,0,3,6,840,0,1969,2014,"98042",47.3685,-122.077,870,5200
"8651410090","20150508T000000",209000,2,1,840,5265,"1",0,0,5,6,840,0,1969,0,"98042",47.3644,-122.082,920,5100
"2123049086","20140807T000000",210000,2,0.75,840,49658,"1",0,0,2,6,840,0,1948,0,"98168",47.4727,-122.292,1240,11000
"4330600301","20140718T000000",218450,2,1,840,7425,"1",0,0,4,6,840,0,1952,0,"98166",47.4749,-122.339,1300,11674
"2634500050","20140910T000000",251000,2,1,840,7870,"1",0,0,3,6,840,0,1949,0,"98155",47.7389,-122.326,1442,8131
"5248800440","20150217T000000",275000,2,1,840,4000,"1",0,0,3,6,840,0,1942,0,"98108",47.5531,-122.307,1100,4000
"3438501020","20141105T000000",308500,2,2,840,14564,"1.5",0,0,5,6,840,0,1942,0,"98106",47.5499,-122.36,1430,7920
"9277700075","20140818T000000",355000,2,1,840,6720,"1",0,0,3,7,840,0,1952,0,"98116",47.5707,-122.396,1250,6720
"6917700356","20140514T000000",405100,2,1,840,3522,"1",0,0,3,6,840,0,1947,0,"98199",47.6575,-122.395,1390,4800
"1232001480","20140710T000000",445000,2,1,840,3840,"1",0,0,4,7,840,0,1926,0,"98117",47.684,-122.378,1310,3840
"0461004195","20141104T000000",457500,2,1,840,5000,"1",0,0,4,7,840,0,1908,0,"98117",47.6803,-122.371,1240,5000
"7003200120","20140627T000000",528000,2,0.75,840,40642,"1",1,4,4,6,840,0,1937,0,"98070",47.404,-122.447,1850,64069
"3089000005","20140724T000000",150000,2,1,850,54000,"1.5",0,0,1,4,850,0,1950,0,"98023",47.2959,-122.377,1550,14440
"3333002450","20140708T000000",165000,1,1,850,8050,"1",0,0,2,6,850,0,1906,0,"98118",47.5427,-122.288,1590,5180
"6300000693","20141202T000000",233000,2,2.25,850,1656,"2",0,0,3,8,850,0,2001,0,"98133",47.7064,-122.344,850,1312
"7452500530","20150219T000000",250000,2,1,850,6370,"1",0,0,3,6,850,0,1951,0,"98126",47.5198,-122.373,850,5170
"0257000138","20150115T000000",280000,2,1,850,16400,"1",0,0,3,6,850,0,1923,0,"98168",47.4889,-122.299,1100,14459
"4408100095","20140502T000000",308500,2,1,850,6174,"1",0,0,4,7,850,0,1950,0,"98155",47.7352,-122.328,1100,6174
"7635800180","20150428T000000",320000,2,1,850,8400,"1",0,0,4,6,850,0,1941,0,"98166",47.4696,-122.359,1280,8400
"4392200165","20140904T000000",440000,1,1,850,6567,"1",0,0,4,6,850,0,1940,0,"98010",47.327,-122.039,2160,9794
"6303400290","20150126T000000",170000,2,1,860,8636,"1",0,0,3,6,860,0,1924,0,"98146",47.5081,-122.356,1100,8636
"1796350300","20140710T000000",195000,2,1,860,10400,"1",0,0,4,6,860,0,1983,0,"98042",47.3682,-122.096,1390,9086
"3352401476","20141124T000000",199988,2,1,860,5000,"1",0,0,3,7,860,0,1949,0,"98178",47.5005,-122.267,1130,6000
"1218000030","20140827T000000",278000,3,1,860,7632,"1",0,0,3,6,860,0,1920,0,"98166",47.4623,-122.345,890,7632
"1604600790","20150211T000000",316000,2,2,860,3000,"1",0,0,3,6,860,0,1906,0,"98118",47.5633,-122.288,1290,3500
"9828200525","20140815T000000",330000,1,1,860,4800,"1",0,0,3,6,860,0,1907,0,"98122",47.6146,-122.299,1380,4800
"1604601572","20140905T000000",345000,2,2.25,860,696,"2",0,0,3,9,860,0,2009,0,"98118",47.5663,-122.29,1100,3000
"6384500035","20140701T000000",370000,2,1,860,6050,"1",0,0,3,7,860,0,1952,0,"98116",47.5697,-122.4,1130,6050
"1861400068","20140911T000000",390000,2,1,860,1800,"1",0,0,3,7,860,0,1909,0,"98119",47.6334,-122.371,2160,3120
"9164100040","20141026T000000",390000,2,1,860,5160,"1",0,0,4,7,860,0,1909,0,"98117",47.6823,-122.388,1090,5356
"1233100720","20140925T000000",399000,3,1,860,9403,"1",0,0,4,6,860,0,1942,1990,"98033",47.6815,-122.173,2136,13009
"7518505375","20150505T000000",399900,3,1,860,1664,"1.5",0,0,3,7,860,0,1927,0,"98117",47.6761,-122.384,1540,4080
"2767600921","20140623T000000",405000,2,1,860,2599,"1",0,0,4,6,860,0,1901,0,"98107",47.675,-122.379,1300,3900
"0922049078","20141118T000000",157000,1,1,870,26326,"1",0,0,3,6,870,0,1939,0,"98198",47.4152,-122.3,1250,10608
"8651430870","20150303T000000",177000,3,1,870,5200,"1",0,0,5,6,870,0,1969,0,"98042",47.3695,-122.081,870,5200
"8651430560","20140522T000000",180000,3,1,870,5330,"1",0,0,3,6,870,0,1969,2014,"98042",47.369,-122.077,840,5200
"5379805253","20141020T000000",240000,2,1,870,8400,"1",0,0,3,7,870,0,1960,0,"98188",47.4493,-122.282,1070,12465
"7414200010","20141218T000000",276000,3,1,870,8040,"1",0,0,3,7,870,0,1953,0,"98177",47.7048,-122.368,1440,8040
"7452500365","20140625T000000",310000,2,1,870,5400,"1",0,0,3,6,870,0,1950,2007,"98126",47.52,-122.374,990,5200
"1529300410","20150224T000000",365000,2,1,870,5689,"1",0,0,4,7,870,0,1948,0,"98103",47.6988,-122.351,1100,5711
"3226049117","20150213T000000",387500,2,1,870,6126,"1",0,0,4,7,870,0,1938,0,"98125",47.7024,-122.322,1620,6126
"2391600555","20140630T000000",406500,2,1,870,5750,"1",0,0,4,7,870,0,1947,0,"98116",47.5637,-122.395,1100,5750
"9297301520","20150329T000000",410000,2,1.75,870,4000,"1",0,0,3,6,870,0,1941,0,"98126",47.5657,-122.376,1420,4000
"0041000454","20140815T000000",130000,2,1,880,9000,"1",0,0,3,5,880,0,1928,0,"98188",47.4672,-122.291,1410,10000
"2112700370","20140813T000000",199400,2,1,880,4000,"1",0,0,4,6,880,0,1916,0,"98106",47.5331,-122.352,1430,4000
"0844001145","20150326T000000",208500,2,1,880,4814,"1",0,0,4,5,880,0,1906,0,"98010",47.3107,-121.999,1010,6160
"2620069077","20150422T000000",215000,3,1,880,7648,"1",0,2,4,6,880,0,1940,0,"98022",47.1963,-121.997,1020,7566
"4059400585","20140624T000000",218000,3,1,880,18205,"1",0,0,4,6,880,0,1945,0,"98178",47.5013,-122.244,1110,16115
"4060000290","20140617T000000",253000,3,1.5,880,6600,"1",0,0,5,6,880,0,1945,0,"98178",47.5002,-122.247,1020,6600
"7224000315","20140723T000000",256000,3,1,880,5375,"1",0,0,4,5,880,0,1924,0,"98055",47.4858,-122.202,980,4838
