id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
"7454000030","20140816T000000",250000,2,1,740,6840,"1",0,0,5,6,740,0,1942,0,"98126",47.5172,-122.375,740,6840
"1623049062","20150304T000000",210000,2,1,750,34133,"1",0,0,3,6,750,0,1950,0,"98168",47.4781,-122.294,1460,25792
"7972603950","20150102T000000",238000,2,1,750,6480,"1",0,0,3,6,750,0,1943,0,"98106",47.5195,-122.35,1050,6390
"3524039060","20140601T000000",250000,1,1,750,4000,"1",0,0,3,6,750,0,1918,0,"98136",47.5243,-122.39,1770,4850
"8122100392","20141028T000000",292500,2,1,750,5026,"1",0,0,4,6,750,0,1942,0,"98126",47.5368,-122.374,1260,5040
"6638900115","20150331T000000",296000,2,1,750,4680,"1",0,0,3,5,750,0,1948,0,"98117",47.6919,-122.371,1450,4400
"4364200075","20140624T000000",300000,2,1,750,5120,"1",0,0,4,6,750,0,1941,0,"98126",47.5312,-122.375,930,7200
"2254502071","20140523T000000",375000,2,2.5,750,1430,"2",0,0,3,8,750,0,2006,0,"98122",47.6093,-122.31,1320,2790
"3806000005","20141030T000000",110000,2,1,760,4746,"1",0,0,3,5,760,0,1930,0,"98055",47.4836,-122.214,1360,7810
"1446401460","20150422T000000",122000,2,1,760,5280,"1",0,0,3,6,760,0,1946,0,"98168",47.483,-122.33,1710,6594
"3151600035","20150107T000000",261590,2,1,760,6407,"1",0,0,3,6,760,0,1943,0,"98178",47.4977,-122.259,1050,8580
"9325800110","20141030T000000",289950,2,1,760,6000,"1",0,0,4,6,760,0,1950,0,"98133",47.7168,-122.34,950,6000
"2770602170","20150422T000000",375000,2,1,760,6000,"1",0,0,3,6,760,0,1942,0,"98199",47.646,-122.384,1360,6000
"2734100395","20150513T000000",380000,2,1,760,4000,"1.5",0,0,3,6,760,0,1910,0,"98108",47.5462,-122.32,1130,4000
"7986401205","20150425T000000",530000,2,1,760,3000,"1",0,0,3,6,760,0,1922,0,"98107",47.6633,-122.357,1630,3600
"6730700385","20141022T000000",205000,3,0.75,770,7000,"1",0,0,3,4,770,0,1942,0,"98024",47.5661,-121.887,950,10500
"6163901033","20140902T000000",269000,2,1,770,8612,"1",0,0,3,6,770,0,1953,0,"98155",47.7547,-122.323,1290,8407
"3874900205","20150414T000000",378510,2,1,770,5185,"1",0,0,3,7,770,0,1947,0,"98126",47.5459,-122.379,1260,6550
"7335400345","20140528T000000",135000,2,1,780,6685,"1",0,0,4,5,780,0,1948,0,"98002",47.305,-122.215,880,6695
"1604601155","20141208T000000",180000,3,1,780,3540,"1",0,0,2,6,780,0,1920,0,"98118",47.565,-122.291,1260,3540
"0558100065","20141003T000000",254922,2,1,780,8160,"1",0,0,4,6,780,0,1953,0,"98133",47.7356,-122.34,1310,8160
"1726069051","20140523T000000",306000,2,1,780,13500,"1",0,0,4,7,780,0,1946,1989,"98077",47.7383,-122.074,2200,67518
"1049010620","20140513T000000",90000,2,1,790,2640,"1",0,0,3,7,790,0,1973,0,"98034",47.7351,-122.178,1310,2064
"7813200115","20140904T000000",100000,2,1,790,6426,"1",0,0,3,6,790,0,1944,0,"98178",47.4933,-122.245,1380,6946
"5381000048","20150427T000000",110000,2,1,790,8250,"1",0,0,3,6,790,0,1947,0,"98188",47.4523,-122.286,900,8250
"2500600289","20150416T000000",130000,2,1,790,7500,"1",0,0,3,7,790,0,1951,0,"98198",47.4007,-122.294,1560,7794
"5126900405","20140731T000000",169500,2,1,790,7450,"1",0,0,4,6,790,0,1944,0,"98058",47.4743,-122.17,800,7450
"0910000104","20140806T000000",245500,2,1,790,7500,"1",0,0,3,6,790,0,1950,0,"98011",47.7644,-122.198,1970,8970
"6117501820","20140618T000000",250275,2,1,790,11234,"1",0,0,4,6,790,0,1942,0,"98166",47.4413,-122.349,1930,11871
"2826049091","20140929T000000",259950,2,1,790,8100,"1",0,0,3,6,790,0,1947,0,"98125",47.7159,-122.305,1420,8100
"9200000050","20140918T000000",109500,2,1,800,10625,"1",0,0,3,6,800,0,1942,0,"98168",47.496,-122.317,1130,10625
"9183700845","20141218T000000",175000,2,1,800,7150,"1",0,0,3,5,800,0,1933,0,"98030",47.3788,-122.224,1220,8019
"1423200110","20150513T000000",180000,2,1,800,9450,"1",0,0,3,6,800,0,1958,0,"98058",47.4563,-122.184,1090,9450
"1788700230","20140506T000000",191000,3,1.5,800,8850,"1",0,0,4,6,800,0,1959,0,"98023",47.3266,-122.348,820,8775
"5595900210","20141119T000000",195000,2,1,800,5280,"1",0,0,5,6,800,0,1918,0,"98022",47.205,-121.995,1240,7670
"2223059053","20150311T000000",230000,2,1,800,17965,"1",0,0,4,5,800,0,1942,0,"98058",47.4693,-122.161,1500,8925
"6145601819","20140912T000000",278750,2,2,800,5765,"1",0,0,4,6,800,0,1936,0,"98133",47.7024,-122.346,1160,3844
"3330500920","20141030T000000",339950,2,1,800,3090,"1",0,0,4,6,800,0,1925,0,"98118",47.5518,-122.277,1400,3090
"7224500090","20150407T000000",414000,2,1,800,5000,"1",0,0,3,6,800,0,1938,0,"98055",47.4914,-122.204,1220,5000
"0546000045","20150325T000000",422500,2,1,800,4046,"1",0,0,3,7,800,0,1940,0,"98117",47.6895,-122.382,1400,4046
"2767704055","20140609T000000",435000,2,1,800,5000,"1",0,0,3,7,800,0,1906,0,"98107",47.6751,-122.372,1410,5000
"2856100125","20141001T000000",439000,2,1,800,5100,"1",0,0,3,7,800,0,1945,0,"98117",47.6775,-122.388,1330,5100
"2235000015","20140804T000000",260600,2,1,810,4560,"1",0,0,3,7,810,0,1928,0,"98126",47.5425,-122.376,1490,4560
"6149700380","20150206T000000",299900,2,1,810,6150,"1",0,0,3,7,810,0,1950,0,"98133",47.7289,-122.34,1080,7200
"3438500880","20150430T000000",325000,2,1,810,6827,"1",0,0,3,6,810,0,1944,0,"98106",47.5495,-122.357,990,6827
"5680000260","20150512T000000",385000,3,1,810,4600,"1",0,0,3,6,810,0,1918,0,"98144",47.5712,-122.316,1520,4800
"5220300140","20140903T000000",408000,2,1,810,7440,"1",0,0,5,6,810,0,1948,0,"98133",47.7346,-122.352,830,7500
"2391600330","20150410T000000",505000,2,1,810,5060,"1",0,0,3,6,810,0,1941,0,"98116",47.5635,-122.394,900,5060
"2320069107","20140822T000000",185000,2,1,820,16030,"1",0,0,4,5,820,0,1923,0,"98022",47.2039,-122.003,1880,14046
"2892600016","20150317T000000",197500,2,1,820,8860,"1",0,0,3,6,820,0,1950,0,"98055",47.452,-122.19,1660,15375
"3342100785","20140826T000000",235000,2,1,820,5100,"1",0,0,4,6,820,0,1954,0,"98056",47.5175,-122.205,2270,5100
"6450303820","20140930T000000",245000,2,1,820,7475,"1",0,0,3,6,820,0,1945,0,"98133",47.7321,-122.341,1030,5720
"3298700671","20140731T000000",260000,2,1,820,6771,"1",0,0,4,6,820,0,1918,0,"98106",47.52,-122.354,1000,4440
"0726049184","20140721T000000",294000,2,1,820,6366,"1",0,0,5,6,820,0,1952,0,"98133",47.7512,-122.34,1580,10169
"0322059049","20141003T000000",295000,2,1,820,288367,"1",0,0,3,6,820,0,1930,1986,"98042",47.4196,-122.165,1580,8154
"0567000380","20150302T000000",365000,2,1.5,820,1270,"2",0,0,3,7,820,0,2009,0,"98144",47.5925,-122.295,1130,1201
"0952003435","20140826T000000",420000,2,1,820,4025,"1",0,2,5,6,820,0,1922,0,"98126",47.5649,-122.38,1410,5750
"2726049071","20141211T000000",510000,2,1,820,4206,"1",0,0,3,5,820,0,1949,0,"98125",47.7076,-122.284,1810,7200
"2724089019","20140523T000000",527550,1,0.75,820,59677,"1",0,0,3,5,820,0,1999,0,"98065",47.5316,-121.764,1590,14163
"3797001815","20150217T000000",532500,2,1,820,3000,"1",0,0,4,7,820,0,1924,0,"98103",47.6842,-122.348,1490,3000
"4337000160","20150127T000000",110000,2,1,830,7590,"1",0,0,2,6,830,0,1943,0,"98166",47.4784,-122.335,980,7590
"1951600250","20150406T000000",135000,3,1,830,9600,"1",0,0,3,7,830,0,1959,0,"98032",47.3698,-122.297,1240,9198
"3336001316","20141106T000000",160000,2,1,830,4500,"1",0,0,3,6,830,0,1920,0,"98118",47.5248,-122.265,1092,5350
"7686202730","20140804T000000",200000,2,1,830,8000,"1",0,0,3,6,830,0,1954,0,"98198",47.4215,-122.318,1300,8000
"6450301310","20141030T000000",225000,2,1,830,5720,"1",0,0,4,6,830,0,1950,0,"98133",47.7339,-122.339,1150,5250
"2422049104","20141230T000000",235000,2,1,830,9000,"1",0,0,3,6,830,0,1939,0,"98032",47.3813,-122.243,1160,7680
"2349300069","20140512T000000",301500,2,1.5,830,1333,"2",0,0,3,7,830,0,2005,0,"98136",47.5506,-122.381,1120,4822
"9266700845","20150429T000000",325000,2,1,830,5100,"1",0,0,3,6,830,0,1941,0,"98103",47.6932,-122.346,1050,5100
"6431500280","20150323T000000",393000,2,1,830,5000,"1",0,0,4,7,830,0,1921,0,"98103",47.6914,-122.352,1110,5000
"3300700470","20140514T000000",394475,2,1,830,4000,"1",0,0,3,6,830,0,1955,0,"98117",47.6929,-122.379,950,4000
"7011201106","20150216T000000",425000,2,1.5,830,1241,"2",0,0,3,7,830,0,2005,0,"98119",47.6363,-122.368,1610,2666
"3300701575","20150422T000000",455000,2,1,830,4000,"1",0,0,4,6,830,0,1947,0,"98117",47.6909,-122.381,1420,4000
"1931300955","20141126T000000",525000,1,1,830,3200,"1",0,0,3,7,830,0,1924,0,"98103",47.6557,-122.348,1350,2512
"3598600049","20141003T000000",124000,1,0.75,840,7203,"1.5",0,0,3,6,840,0,1949,0,"98168",47.4756,-122.301,1560,8603
"6450302546","20141021T000000",130000,2,1,840,6654,"1",0,0,3,7,840,0,1951,0,"98133",47.7319,-122.335,1350,5831
"0007200179","20141016T000000",150000,2,1,840,12750,"1",0,0,3,6,840,0,1925,0,"98055",47.484,-122.211,1480,6969
"0007200179","20150424T000000",175000,2,1,840,12750,"1",0,0,3,6,840,0,1925,0,"98055",47.484,-122.211,1480,6969
"8651401270","20150504T000000",203000,3,1,840,6500,"1",0,0,5,6,840,0,1969,0,"98042",47.3637,-122.083,920,4680
"0795000820","20150406T000000",220000,2,1,840,9000,"1",0,0,5,6,840,0,1951,0,"98168",47.5033,-122.329,1350,10400
"1865810290","20150318T000000",232000,3,1,840,6540,"1",0,0,3,6,840,0,1970,2014,"98042",47.3743,-122.116,1010,6600
"8641500280","20140522T000000",270000,2,1.5,840,867,"2",0,0,3,7,840,0,2005,0,"98115",47.6955,-122.304,840,1322
"1005000250","20150130T000000",350000,2,1,840,5551,"1",0,0,3,6,840,0,1952,0,"98118",47.5354,-122.28,1270,4652
"1233100601","20141024T000000",360000,2,1,840,7414,"1",0,0,4,6,840,0,1928,0,"98033",47.6771,-122.172,1740,9784
"9543000205","20150413T000000",139950,0,0,844,4269,"1",0,0,4,7,844,0,1913,0,"98001",47.2781,-122.25,1380,9600
"6303401050","20150220T000000",132500,3,0.75,850,8573,"1",0,0,3,6,600,250,1945,0,"98146",47.503,-122.356,850,8382
"0226109056","20150326T000000",170000,1,0.75,850,5600,"1",0,2,3,6,850,0,1903,1994,"98019",47.7654,-121.48,900,12250
"1180003175","20150410T000000",229950,2,1,850,6000,"1",0,0,3,6,850,0,1924,0,"98178",47.4972,-122.224,1100,6000
"3432500310","20140624T000000",325000,3,1,850,6906,"1",0,0,3,6,850,0,1948,0,"98155",47.7441,-122.314,1150,6907
"2493200235","20150311T000000",370000,2,1,850,6213,"1",0,0,3,6,750,100,1916,0,"98136",47.5282,-122.384,1880,5500
"2887701420","20141124T000000",489000,2,1,850,2850,"1",0,0,4,7,850,0,1927,0,"98115",47.6875,-122.309,1450,4015
"3883800011","20141105T000000",82000,3,1,860,10426,"1",0,0,3,6,860,0,1954,0,"98146",47.4987,-122.341,1140,11250
"1917300025","20150127T000000",122000,2,1,860,6000,"1",0,0,3,6,860,0,1945,0,"98022",47.2109,-121.985,1300,6000
"2005600090","20140514T000000",160000,3,1,860,11900,"1",0,0,4,6,860,0,1963,0,"98030",47.3574,-122.186,1660,10248
"1446404015","20140620T000000",200000,2,1,860,6600,"1",0,0,5,6,860,0,1949,0,"98168",47.4878,-122.324,1030,6732
"7227500450","20140909T000000",222900,2,1,860,5800,"1",0,0,5,5,860,0,1942,0,"98056",47.4979,-122.183,900,6000
"9235900030","20140717T000000",245000,2,1,860,6120,"1",0,0,3,7,860,0,1948,0,"98155",47.7503,-122.328,1100,6860
"7883602650","20150413T000000",250000,2,1,860,4320,"1",0,0,3,7,860,0,1925,0,"98108",47.5263,-122.325,980,6000
"6437400101","20141113T000000",284000,2,1,860,7204,"1",0,0,3,7,860,0,1918,0,"98106",47.5361,-122.351,1200,7500
"7100000035","20141212T000000",315000,2,1,860,8308,"1",0,0,3,7,860,0,1948,0,"98146",47.508,-122.378,1200,8308
"7100000135","20140520T000000",330000,2,1,860,8308,"1",0,0,4,7,860,0,1948,0,"98146",47.5075,-122.377,1310,8308
"6154900130","20141202T000000",340000,2,1,860,7102,"1",0,0,3,6,860,0,1947,0,"98177",47.7042,-122.369,1450,7102
"3531900060","20140802T000000",345000,2,1,860,8250,"1",0,0,3,7,860,0,1940,0,"98133",47.7132,-122.334,1780,11200
"7663700663","20140910T000000",353000,2,1,860,8511,"1",0,0,3,7,860,0,1949,0,"98125",47.7312,-122.3,1554,8499
"9268200285","20140703T000000",370000,2,1,860,5040,"1",0,0,3,7,860,0,1956,0,"98117",47.6977,-122.365,1570,5040
"6813600440","20141022T000000",442000,2,1.75,860,5535,"1",0,0,3,7,860,0,1948,0,"98103",47.6901,-122.331,1420,4960
"7812800681","20150102T000000",166000,2,1,870,8487,"1",0,0,4,6,870,0,1944,0,"98178",47.4955,-122.239,1350,6850
"0717000225","20141028T000000",235000,2,2,870,6450,"1",0,0,4,6,740,130,1954,0,"98118",47.5354,-122.278,1640,5775
"1498302774","20140520T000000",271310,2,1,870,5340,"1.5",0,0,2,6,870,0,1906,0,"98144",47.5849,-122.302,1190,4440
"9834201215","20141009T000000",276000,2,1,870,2676,"1",0,0,3,7,820,50,2004,0,"98144",47.5702,-122.287,1500,1719
"8835200790","20150406T000000",280000,2,1,870,4025,"1",0,0,3,7,870,0,1981,0,"98034",47.7243,-122.161,1370,3488
"3126049439","20150109T000000",313000,2,1.5,870,747,"2",0,0,3,8,800,70,2004,0,"98103",47.6967,-122.342,1710,1280
"9297300500","20141023T000000",435000,2,1,870,4000,"1",0,2,3,7,870,0,1950,0,"98126",47.5682,-122.374,1690,4000
"4311700120","20150317T000000",105000,3,1,880,18109,"1",0,0,4,6,880,0,1970,0,"98042",47.3634,-122.101,940,11193
"8945300290","20150226T000000",160000,3,1,880,8976,"1",0,0,4,6,880,0,1966,0,"98023",47.3056,-122.368,990,8760
"2122049013","20150513T000000",204750,2,1,880,7575,"1",0,0,4,7,880,0,1942,0,"98198",47.3757,-122.304,1800,7575
"5347200162","20140528T000000",210000,2,1.5,880,1157,"2",0,0,3,7,880,0,2007,0,"98126",47.5188,-122.376,1070,1203
"7987400316","20140814T000000",255000,1,0.5,880,1642,"1",0,0,3,6,500,380,1910,0,"98126",47.5732,-122.372,1410,2992
"0822059059","20150325T000000",292500,2,1,880,17743,"1",0,0,4,5,880,0,1951,0,"98031",47.4115,-122.197,1217,13000
"7831800395","20140515T000000",312500,2,1,880,6345,"1",0,0,3,7,880,0,1919,0,"98106",47.5341,-122.358,1440,6345
"6821102352","20141008T000000",330000,2,1,880,1753,"2",0,0,4,7,880,0,1945,0,"98199",47.6475,-122.397,1010,1748
"2356800020","20140929T000000",416000,2,1,880,6650,"1",0,0,5,6,880,0,1918,0,"98117",47.6914,-122.372,1250,6650
"5014000215","20140818T000000",454000,2,1,880,6731,"1",0,0,4,7,880,0,1950,0,"98116",47.5694,-122.395,1240,6731
"1819800042","20141114T000000",460000,2,1,880,3300,"1",0,0,4,7,880,0,1909,0,"98107",47.6566,-122.36,1960,5500
"3797000295","20150312T000000",492000,2,1,880,2970,"1",0,0,3,7,880,0,1927,0,"98103",47.6868,-122.349,1370,3060
"3584800010","20150408T000000",550000,3,1,880,6664,"1",0,0,3,6,880,0,1961,0,"98033",47.6855,-122.199,1690,6564
"6018500015","20140711T000000",199990,2,1,890,6430,"1",0,0,3,6,890,0,1935,1997,"98022",47.2003,-121.996,1460,6430
"3342100685","20140625T000000",283000,3,1,890,8400,"1",0,0,4,6,890,0,1954,0,"98056",47.5168,-122.204,1850,5565
"2341800195","20141106T000000",302000,2,1,890,5000,"1",0,0,4,6,890,0,1947,0,"98118",47.5526,-122.287,1160,5000
"3333000655","20150511T000000",334000,2,1,890,6000,"1",0,0,3,6,890,0,1941,0,"98118",47.5437,-122.281,1090,5900
"4077800518","20140611T000000",371000,3,1,890,7200,"1",0,0,3,7,890,0,1951,0,"98125",47.71,-122.286,1630,7455
"9214400135","20150310T000000",510000,2,1,890,6095,"1",0,0,3,7,890,0,1947,0,"98115",47.6823,-122.298,1450,5985
"9550204515","20140924T000000",542000,2,1,890,3060,"1",0,0,3,7,770,120,1910,0,"98105",47.6663,-122.326,1760,4080
"9828702771","20141113T000000",359950,2,1.5,893,965,"2",0,0,3,8,893,0,2007,0,"98122",47.6187,-122.301,1340,1436
"9320900420","20141014T000000",89000,3,1,900,4750,"1",0,0,4,6,900,0,1969,0,"98023",47.3026,-122.363,900,3404
"9320900610","20141231T000000",146000,3,1,900,4770,"1",0,0,3,6,900,0,1969,2009,"98023",47.3038,-122.362,900,3480
"3422059085","20150324T000000",157340,2,1,900,23000,"1",0,0,2,7,900,0,1953,0,"98042",47.3576,-122.156,1460,8265
"5706500140","20140818T000000",205500,2,1,900,6400,"1",0,0,5,6,900,0,1938,0,"98022",47.2113,-121.992,1320,6400
"4302200535","20140506T000000",219000,2,1,900,5160,"1",0,0,3,6,900,0,1952,0,"98106",47.525,-122.356,900,5160
"3123800125","20141121T000000",315000,2,1,900,8556,"1",0,0,3,6,760,140,1941,0,"98136",47.5148,-122.386,1500,8556
"3876810170","20150505T000000",329000,3,1,900,9600,"1",0,0,4,7,900,0,1970,0,"98072",47.7423,-122.173,1220,8240
"3840700600","20150401T000000",355000,3,1,900,37800,"1",0,0,4,5,700,200,1923,0,"98034",47.7146,-122.234,1750,11998
"1393800005","20150507T000000",355000,2,1,900,6656,"1",0,0,3,7,900,0,1940,0,"98126",47.5467,-122.377,1230,6400
